W,Ta,Mo,Nb,Zr,Ti,Comp_point,Unit [at% or wt%],VEC,Delta_pct,H_mix_kJ_mol
4.643,25.5674,0.7858,28.0153,31.3519,9.6366,3942,at%,4.644403,5.078953407128958,-0.7757253618200814
31.7987,14.7471,16.5791,17.1004,8.8365,10.9382,3943,at%,5.286031000000001,4.584764420116151,-6.820476354399757
0.4187,29.4106,21.9075,19.9476,27.4787,0.8369,3944,at%,4.940106,5.495691798542707,-2.2565678440973036
8.6078,22.8719,27.0644,21.5426,10.7396,9.1738,3945,at%,5.157593,4.403109193752428,-5.046401554475097
17.1303,15.4967,38.6209,9.0798,16.5238,3.1485,3946,at%,5.360789,5.438384206360299,-6.074716181538303
23.9793,13.1297,11.6114,28.4205,11.523,11.3362,3947,at%,5.127319999999999,4.713901936111943,-6.18523716107543
16.4942,17.0988,20.0259,9.7978,20.8723,15.7109,3948,at%,4.999364,5.562946311707281,-6.821970810401683
18.1417,3.3889,31.4291,13.643,12.7235,20.6738,3949,at%,5.161735,4.994101546893063,-6.887165076582092
47.3507,2.2278,41.0266,2.4718,0.1288,6.7942,3950,at%,5.814538,2.082442552966781,-2.4372298298048904
19.237,27.5339,9.0836,16.5507,0.8678,26.7269,3951,at%,5.007254,2.8465014376591378,-4.388363184862364
18.0428,24.0957,6.6974,17.2307,12.7845,21.149,3952,at%,4.908072,4.6035101834431424,-5.359673437513323
16.419,26.8822,11.2121,21.6875,6.3936,17.4055,3953,at%,5.038315000000001,3.798476038513918,-4.815716779832089
6.4341,29.0305,5.7921,27.1595,18.5705,13.0131,3954,at%,4.806416,4.639108929212226,-2.339847314054082
16.3816,24.1716,21.4135,11.6208,19.7676,6.6449,3955,at%,5.1138259999999995,5.512121406292128,-5.854737278409045
2.3435,16.7552,18.8047,5.9417,21.5577,34.5973,3956,at%,4.6499369999999995,4.961669139147627,-6.655051353921268
14.5851,27.3191,26.716,24.5434,5.8069,1.0296,3957,at%,5.344651,3.7476607668478574,-5.708353321923252
0.1555,32.115,14.8896,6.2259,20.1058,26.5082,3958,at%,4.684311,4.7531846466020005,-4.119092250299008
6.4855,20.8198,14.2837,5.0713,25.3848,27.9548,3959,at%,4.674290999999999,5.3130250241532035,-6.699145228351319
16.8928,31.8682,0.8701,11.2609,18.7869,20.3211,3960,at%,4.786549,5.0190818635182435,-5.020429876897025
5.3013,30.3771,2.325,14.5997,37.725,9.6719,3961,at%,4.6022940000000006,5.485933678428552,-1.8401338846337445
21.9044,25.5634,9.6382,12.0,15.9501,14.944,3962,at%,5.00649,5.12106717617219,-6.2158690454780405
19.5297,19.0085,19.1632,17.0536,4.51,20.7351,3963,at%,5.134483,3.6929617379236133,-5.576280794461227
21.7767,18.9291,5.4835,9.8945,19.4238,24.4924,3964,at%,4.83344,5.318658647713156,-7.146000097562226
17.002,19.0779,5.8185,5.0311,26.5862,26.4843,3965,at%,4.697500000000001,5.613336403283207,-7.805020730075306
25.5538,24.6888,5.9082,25.8505,15.0937,2.9051,3966,at%,5.134637,5.0650409983796605,-5.6787765174263125
3.8682,23.3306,29.5039,24.4017,18.8328,0.0628,3967,at%,5.1447650000000005,5.159568499022037,-4.045976654274335
16.936,32.4872,6.0839,10.1986,8.9827,25.3116,3968,at%,4.887256000000001,4.119865136772393,-4.819910298431292
28.2917,27.9325,8.9544,6.5047,15.7417,12.575,3969,at%,5.089294,5.275695964439118,-6.8394618718603875
22.7337,14.2454,10.5664,20.9883,14.7332,16.733,3970,at%,5.018338999999999,5.017900776096811,-6.434800035648058
33.1879,24.0365,10.4154,19.0903,5.3695,7.9004,3971,at%,5.303334,3.95691991208337,-6.701631448735404
25.1881,9.3573,16.58,3.302,26.052,19.5206,3972,at%,4.961954999999999,6.143793638007692,-8.957516104624268
18.4716,3.3168,13.2399,18.9881,24.7348,21.2488,3973,at%,4.857279,5.67038475142241,-7.708265249899667
7.5062,7.8279,5.8069,31.3563,16.6498,30.853,3974,at%,4.658108,4.336916799359796,-4.056617492577601
24.9077,22.975,14.0944,2.8752,26.5994,8.5483,3975,at%,5.038544,6.182565334750099,-7.127297884821207
19.8661,14.4301,15.6121,26.0433,9.0835,14.9649,3976,at%,5.114298,4.356420314365759,-5.850367418823394
8.0186,21.6132,12.0304,13.9985,38.5306,5.8087,3977,at%,4.757097,5.971234639050558,-3.684230123325599
20.2457,10.6207,22.7466,24.1191,4.7079,17.5601,3978,at%,5.207248,3.795711366589432,-5.855834194844547
16.368,4.9885,29.1391,24.2073,2.7873,22.5098,3979,at%,5.202100000000001,3.4545833687137857,-5.412983871307586
22.706,15.3327,22.6689,10.6941,20.1052,8.4931,3980,at%,5.167766,5.734293873256006,-6.864194373858398
19.7763,7.5554,0.2454,22.3205,24.3606,25.7418,3981,at%,4.699192999999999,5.338249022658445,-6.95277337456235
5.8029,18.529,20.8034,19.7983,21.827,13.2394,3982,at%,4.915398999999999,5.239711088542726,-4.807456119993043
16.9179,18.0409,15.2607,15.1495,21.3944,13.2366,3983,at%,4.975476,5.516752161658633,-6.225683475774496
14.1674,30.1206,9.7828,12.5179,5.8936,27.5176,3984,at%,4.905385,3.6487726158650653,-4.331875695968991
23.1682,4.2048,12.7724,7.0582,27.5406,25.2558,3985,at%,4.831442,6.032076700910704,-9.636694782063183
8.1085,13.3557,23.8868,14.502,25.7999,14.3471,3986,at%,4.918483,5.663933238156017,-6.15873275899671
28.5703,36.1627,21.6804,8.8836,0.1755,4.5274,3987,at%,5.455473,2.392003368657082,-6.259347046967258
11.6397,20.0783,13.6297,12.7444,20.5524,21.3554,3988,at%,4.833611,5.206696166589824,-5.937563810290881
18.1212,20.9052,21.4965,6.876,21.9167,10.6844,3989,at%,5.0701659999999995,5.745941090986406,-6.657040875786663
26.6655,20.6591,15.0369,22.0396,14.0146,1.5843,3990,at%,5.261035000000001,5.102881408706807,-6.312022263268185
16.8692,22.3198,24.9612,13.5848,20.4525,1.8127,3991,at%,5.1956620000000004,5.642878168495651,-5.695833772262384
43.3836,13.6568,14.8742,21.4741,0.1379,6.4735,3992,at%,5.516469,2.860566367224299,-6.693374696100103
0.0187,23.0908,15.4923,24.9486,17.8223,18.6274,3993,at%,4.790618,4.514787033452704,-2.88046453265326
26.3479,19.0623,6.0815,21.8998,25.0127,1.5959,3994,at%,5.058213,5.927846746698069,-5.657269341133141
15.2907,3.6571,27.3794,4.845,26.6478,22.18,3995,at%,4.938423,6.037231784812623,-8.948815286170642
10.6949,20.2713,5.3297,24.964,13.7598,24.9804,3996,at%,4.772849,4.339237972790631,-3.930569533829973
34.9031,8.0048,4.5638,1.3723,18.8063,32.3497,3997,at%,4.883109,5.6710984607561645,-9.731310476821127
13.1891,12.6131,18.7198,20.8375,22.4821,12.1584,3998,at%,4.972683999999999,5.508228763651942,-5.877874787594131
40.1003,19.6539,2.4127,0.6241,9.3298,27.8792,3999,at%,5.05304,4.748786560471071,-7.651483423794463
33.0841,4.2192,27.0405,1.952,31.4321,2.2722,4000,at%,5.264208,6.935492797533123,-7.402172382309992
1.4754,28.423,16.4311,3.9659,36.1701,13.5345,4001,at%,4.682019,5.749350930781425,-4.549562501148391
13.1161,16.7149,18.2965,26.917,21.7993,3.1562,4002,at%,5.064571000000001,5.4679564041005015,-4.744394024533705
10.5028,16.5101,21.0476,7.1258,23.1937,21.6201,4003,at%,4.867371,5.530107616914873,-7.036578807879842
7.5267,2.0628,14.8415,23.8639,31.1164,20.5886,4004,at%,4.706627,5.501425811818578,-6.419503866249842
14.6062,19.9707,24.919,7.4338,16.1555,16.9149,4005,at%,5.064553,5.176692773841063,-6.490790750494724
19.4423,0.4458,31.1018,11.0775,15.0648,22.8678,4006,at%,5.1261149999999995,5.283975534591195,-7.478205722470357
14.2623,15.6109,25.3899,26.4931,1.3828,16.861,4007,at%,5.214084,2.990689785128074,-5.133607049455721
7.6826,11.4726,37.8848,7.7521,12.2912,22.9166,4008,at%,5.103591,4.758259762935578,-6.283094593494626
9.0881,4.2005,33.5486,38.5834,6.2463,8.3331,4009,at%,5.280573,3.8788962738582184,-5.471346272699722
18.8847,21.6869,12.7996,25.346,3.4434,17.8394,4010,at%,5.104015,3.3989612318787157,-5.1091327723191595
15.2359,16.0543,2.8227,26.2954,35.6709,3.9208,4011,at%,4.784669000000001,5.860277656231426,-3.294470750288399
23.228,20.6848,6.8275,6.448,16.9207,25.891,4012,at%,4.872438000000001,5.197004389058915,-7.261610962506518
11.5496,13.0885,18.5787,19.7898,20.1346,16.8588,4013,at%,4.931349,5.260972791389451,-5.908485576776428
29.672,30.0805,3.0428,11.6143,11.9747,13.6158,4014,at%,5.071248,4.807612763740708,-6.450262644810423
8.7766,15.6557,5.2399,23.3648,30.732,16.2311,4015,at%,4.670539000000001,5.350790726662421,-4.205705705640332
11.3013,34.0733,7.6222,22.5934,19.1311,5.2787,4016,at%,4.945137,5.003491899159595,-3.207443033821486
35.9738,14.5599,11.1686,11.831,0.4894,25.9773,4017,at%,5.206757,3.160164934696208,-5.863138347574889
12.2814,15.8373,9.3063,19.1885,20.6478,22.7387,4018,at%,4.782012,5.087584315318678,-5.6249704841461945
1.6722,29.6813,25.4427,3.1784,14.7828,25.2426,4019,at%,4.870895,4.634436703838814,-5.044986617416237
1.7044,13.2378,18.9627,20.0698,21.4478,24.5775,4020,at%,4.746418,4.905805879282089,-5.00444644327484
14.965,7.9267,0.6351,37.9443,1.4735,37.0553,4021,at%,4.770708,2.6983649497019804,-2.601906308302872
12.0827,25.0076,2.3315,45.8979,11.6414,3.039,4022,at%,4.997343,4.114134780828395,-2.6211752570096465
23.3223,14.9327,32.1786,14.6894,10.5893,4.2876,4023,at%,5.406235,4.756163454778488,-6.272345101246685
13.2223,7.3101,22.5074,22.3647,16.2983,18.2971,4024,at%,5.011338,5.063050506545051,-6.27022354344116
18.7868,23.0291,20.9891,18.8323,6.1663,12.1963,4025,at%,5.214128,3.925514518452284,-5.755297893299517
2.2668,15.0973,16.0287,15.9677,28.381,22.2586,4026,at%,4.676564,5.26479869426428,-5.364970172457985
9.17,57.565,3.0643,0.2539,17.4178,12.529000000000002,4027,at%,4.822875,4.768407577076935,-2.6687789032356406
19.1123,7.6952,24.4276,14.5214,6.3901,27.8534,4028,at%,5.092964,4.108034033264726,-6.040617325812205
19.8521,37.351,2.6521,18.9643,20.3058,0.8746,4029,at%,5.013233,5.335954140692168,-4.019675024559553
6.6819,3.3856,19.3133,21.7093,23.5781,25.3318,4030,at%,4.770853,5.225148801734283,-6.569006119887472
11.2835,15.5984,32.609,6.7907,33.6248,0.0937,4031,at%,5.101745,6.511138835767991,-5.49667744199531
6.6996,20.0968,28.1923,12.1312,16.2036,16.6765,4032,at%,5.020118,4.9845058243344935,-5.643979467347637
32.0049,9.5329,5.5798,16.0231,30.805,6.0543,4033,at%,5.007254,6.436100778261561,-7.384633258171913
9.3459,25.0092,30.5098,0.5008,6.4205,28.2138,4034,at%,5.052213999999999,3.8908862339898667,-5.301914172677945
31.013,12.008,5.5553,37.1682,2.9953,11.2602,4035,at%,5.223128,3.5561115320517214,-6.395221172481977
14.3245,43.6011,0.2025,20.5492,19.9459,1.3768,4036,at%,4.932043,5.0587796285543485,-2.4256511502392386
16.5921,30.3142,29.661,9.1807,3.7581,10.4939,4037,at%,5.320011000000001,3.400481404470649,-5.589395271486119
25.9977,4.7964,14.6538,26.2561,18.6134,9.6826,4038,at%,5.123555,5.53559772100334,-6.8999877903884705
18.7202,12.699000000000002,15.5937,18.3407,16.5074,18.139,4039,at%,4.996675,5.1508906297015935,-6.535198021475618
2.3562,15.6575,4.7177,29.2274,25.3014,22.7398,4040,at%,4.590327,4.6497705430849345,-2.6539117164431256
14.0018,9.41,24.715,21.8735,28.1184,1.8813,4041,at%,5.0871710000000006,6.058053807957782,-5.417117033728306
20.5645,16.3712,16.0442,14.3769,16.3077,16.3355,4042,at%,5.039655,5.211158641180738,-6.659198685313257
17.9305,9.0415,24.8115,17.0125,16.3233,14.8807,4043,at%,5.115379999999999,5.269340953051191,-6.74340888075264
5.6906,30.7913,2.0703,9.8162,25.8527,25.7789,4044,at%,4.561293,4.957594138572379,-3.9628099091712703
6.8517,26.529,17.034000000000002,6.5574,32.6358,10.392,4045,at%,4.808574,5.890704149306143,-4.950975811607357
22.1222,18.6745,7.7084,9.1953,20.9335,21.366,4046,at%,4.875306,5.503799956916769,-7.300222268408318
27.1325,3.4730000000000003,0.7055,16.6569,21.6136,30.4185,4047,at%,4.758058999999999,5.4844154060282575,-8.696846621645916
25.9379,17.1057,29.9626,1.0683,13.2206,12.7049,4048,at%,5.29975,5.159774546226821,-6.7470208498102116
11.2406,25.8337,19.7408,26.046,2.3477,14.7912,4049,at%,5.138425,3.009911958736242,-4.541723690787372
13.2369,26.8006,21.9754,2.7325,26.3211,8.9335,4050,at%,4.9995769999999995,5.942517320948561,-6.083781741108179
8.2925,0.633,33.6796,20.0405,20.1417,17.2129,4051,at%,5.0461849999999995,5.437439251839543,-6.775867922284577
12.2366,2.6562,2.3279,31.3084,6.9233,44.5476,4052,at%,4.630936,3.44357669803584,-3.532122690304171
22.591,17.0335,19.3232,24.7172,6.6678,9.6672,4053,at%,5.255787000000001,4.088620582731592,-6.1398752014573645
22.2887,21.68,22.1359,11.4315,7.2277,15.2363,4054,at%,5.219611,4.192276991636514,-6.141967122261359
7.5793,32.6159,2.2158,15.9261,35.4493,6.2137,4055,at%,4.681326,5.583341161571831,-1.6208327797366944
17.909000000000006,21.2922,23.3037,4.8544,18.9272,13.7135,4056,at%,5.08572,5.515549200441009,-6.790881139823306
6.3112,23.6656,4.127,19.3937,24.0323,22.4703,4057,at%,4.639361,4.895097582803806,-3.6502476258292567
11.2239,37.9296,4.9869,0.9375,32.488,12.434,4058,at%,4.712883,5.80614732961067,-4.502819812397787
27.9505,17.4086,5.4778,8.2323,14.6994,26.2314,4059,at%,4.924975,5.106619009673094,-7.491658079256522
25.5616,20.4873,21.9919,0.3386,17.4008,14.2198,4060,at%,5.1593290000000005,5.553045656621148,-7.313857125915606
6.7568,8.4844,27.9855,16.1998,21.4212,19.1523,4061,at%,4.941687999999999,5.379153348719842,-6.49817658003845
20.6989,25.6392,22.9458,10.574000000000002,1.7592,18.3828,4062,at%,5.235022000000001,3.101342566353664,-5.4566860934102825
10.2619,4.6934,14.9716,34.2072,35.1522,0.7137,4063,at%,4.893676,5.898273671480836,-3.261896482395765
16.9178,24.4296,4.0045,19.6803,27.1853,7.7824,4064,at%,4.859541,5.654080642601909,-4.445741449865498
2.0336,30.808000000000003,7.5193,3.1238,32.6092,23.906,4065,at%,4.530372,5.287199569874667,-4.813725343961369
18.7642,15.2122,21.595,15.2429,16.8475,12.3383,4066,at%,5.111739,5.299865218997963,-6.511802723252701
22.3106,9.7572,6.1336,25.0501,30.3368,6.4117,4067,at%,4.916957,6.021780446623758,-5.758793209546652
13.7204,0.6645,22.3221,5.5655,24.1917,33.5358,4068,at%,4.78315,5.656203234586835,-9.669432678110669
24.5031,42.1395,2.3442,4.2957,5.2567,21.4607,4069,at%,5.001294,3.6992778353223734,-5.20105867381828
21.3345,25.4283,22.0039,13.1916,6.6968,11.3448,4070,at%,5.252962999999999,4.05404584108209,-6.008478470278986
4.312,24.7635,8.4943,28.0826,20.1127,14.2348,4071,at%,4.7845830000000005,4.702080245668543,-2.4430796698942743
42.2502,17.151,7.928,14.0213,8.7409,9.9086,4072,at%,5.3152870000000005,4.671598679312093,-7.283048526713866
21.0567,20.7922,14.5918,16.0796,20.4593,7.0204,4073,at%,5.081688,5.582540099410197,-6.079825287381005
25.7999,4.0911,10.6895,14.018,26.7482,18.6532,4074,at%,4.910875,6.040746500245263,-8.578784298754524
52.22,24.012,6.3786,4.6962,9.554,3.1392,4075,at%,5.459054000000001,4.798952834055981,-7.219536990644395
2.059,27.2176,15.1158,21.7436,27.9642,5.8998,4076,at%,4.833108,5.354588789667969,-2.2808822466139094
15.2113,0.246,28.5349,21.5315,28.3216,6.1547,4077,at%,5.092699,6.154771766987323,-6.548169194718685
18.6602,19.5722,4.7246,24.0062,10.3818,22.6551,4078,at%,4.903484,4.300281180017446,-5.0399519486261015
13.6857,22.0321,6.214,18.0594,20.1644,19.8443,4079,at%,4.7989049999999995,5.071742164381118,-5.110431502487969
23.626,15.9674,20.4727,7.3221,13.4695,19.1423,4080,at%,5.114869,5.07096800868296,-7.049072028267256
9.0489,30.9368,6.3122,5.2125,22.962,25.5277,4081,at%,4.668719,5.117649588760371,-5.233273312381213
11.0934,12.9695,23.0451,17.7246,21.8439,13.3234,4082,at%,4.989707,5.487503392298685,-6.058894134000818
17.1851,20.7053,24.3727,13.1525,9.4396,15.1448,4083,at%,5.169734,4.4380272422881974,-5.978489101392232
23.9847,18.9143,4.0039,24.2238,13.8261,15.0472,4084,at%,4.991153,4.84922405947739,-5.884492989022461
5.7189,30.1827,13.0603,19.4438,28.169,3.4253,4085,at%,4.871849000000001,5.514655457447816,-2.485634683359577
13.8462,17.9012,21.1143,19.5212,15.6449,11.9721,4086,at%,5.07343,5.021518941058804,-5.7128152247888595
2.1291,17.0823,5.7442,25.9801,11.5448,37.5195,4087,at%,4.58809,3.6214587136414655,-2.2546306212035896
24.4715,6.6279,11.7942,0.3551,20.1921,36.5592,4088,at%,4.795144,5.571557630439174,-9.79420511714312
27.1192,27.6746,21.6259,8.9374,5.8423,8.8005,4089,at%,5.341017999999998,3.9520575923311694,-6.285534961021402
17.3729,24.8737,20.6208,2.2289,10.5634,24.3402,4090,at%,5.030896,4.567336243232571,-6.264401410662652
11.9142,0.3471,24.7723,27.2071,17.9892,17.7701,4091,at%,5.009271999999999,5.186375406240744,-6.38916784885524
14.9268,25.7195,22.1515,9.2042,9.519,18.479,4092,at%,5.090803,4.368301087423384,-5.7059532684781065
13.2303,14.7421,9.6956,7.1992,28.578000000000007,26.5548,4093,at%,4.677931000000001,5.624517985469406,-7.886341564762908
24.1779,12.772,21.4419,15.2055,2.0516,24.351,4094,at%,5.1921669999999995,3.369725033507407,-5.6134906170080585
18.6802,4.8681,13.129,3.5192,29.6157,30.1878,4095,at%,4.720057,5.9585233492902105,-10.337264722917746
24.32,0.5395,8.1037,25.6655,11.4026,29.9688,4096,at%,4.910528,4.653091644638443,-6.7869672149332825
18.9477,12.7722,21.8808,4.5735,14.9282,26.8977,4097,at%,4.990031,5.131123072061211,-7.455081050799723
2.2165,14.6128,20.6565,33.0502,0.3434,29.1206,4098,at%,4.93409,2.3150718668427746,-2.5440886186778924
5.6165,9.9616,0.3386,34.2397,24.1279,25.7156,4099,at%,4.561111,4.522008933042566,-2.9334691288314825
0.6415,21.3527,31.408,11.9583,6.7318,27.9076,4100,at%,4.974095999999999,3.6988460870699837,-4.329902165351779
9.5501,31.8068,28.9098,7.6607,5.6125,16.4602,4101,at%,5.163877,3.670527271535177,-5.014622521660492
0.0966,20.002,18.4644,26.1795,9.0636,26.194000000000006,4102,at%,4.833038999999999,3.686057043052071,-2.935253946849026
16.302,19.7001,20.921,2.7411,17.4858,22.85,4103,at%,4.968871999999999,5.292338173936,-7.162798735412757
9.3299,12.9008,15.4665,21.3938,3.3072,37.6018,4104,at%,4.838874,3.170160581818065,-3.7042460000930473
24.4924,9.0695,22.5487,4.7922,17.2578,21.8394,4105,at%,5.079439,5.521611101643009,-7.955407860786975
22.3664,16.5362,24.9752,23.5739,3.0434,9.5049,4106,at%,5.347932999999999,3.439554397899379,-6.06860108087194
11.3106,10.5418,3.1612,31.8917,13.292,29.8027,4107,at%,4.7137709999999995,4.185167758408649,-3.9471759446275483
8.0632,21.2235,9.8539,12.2654,21.3794,27.2146,4108,at%,4.693231,4.990515373231289,-5.47064744733685
25.1113,9.7644,19.386,17.9175,3.0117,24.8091,4109,at%,5.166765,3.5970700838191982,-5.816459260647909
23.5837,14.9689,19.818,14.3201,26.7946,0.5149,4110,at%,5.160932000000001,6.235200017608087,-6.135630422851918
20.1644,6.1526,27.6544,3.7465,29.7839,12.4981,4111,at%,5.055363,6.438869148753136,-8.3026466927992
2.794,26.6704,26.0973,29.0709,6.8126,8.5548,4112,at%,5.135238999999999,3.638109258685944,-3.9840245998148527
8.763,22.743,15.7894,23.2142,24.2294,5.261,4113,at%,4.95062,5.4329723298684245,-3.84312148234891
22.443,26.325,2.8897,21.5075,25.9434,0.8914,4114,at%,4.984979000000001,5.804006284040172,-4.482828671935233
17.1099,21.099,15.322,0.5448,12.1431,33.7811,4115,at%,4.8650720000000005,4.681418451458022,-6.760839448191528
5.4302,16.2769,25.1142,21.838,2.5449,28.7959,4116,at%,4.992041,3.0348099394865238,-3.861764407232748
2.3215,22.3835,17.2764,3.3371,27.3296,27.352,4117,at%,4.6491679999999995,5.32678837806829,-6.4806114970046576
20.2963,23.5177,23.3396,4.5811,22.5232,5.742000000000001,4118,at%,5.153702000000001,5.902025150916284,-6.459034464923944
11.7759,13.3056,4.933,27.7825,20.4999,21.7032,4119,at%,4.745063,4.891599952803709,-4.625479845077746
0.0495,26.8175,9.9088,25.6157,18.4598,19.1486,4120,at%,4.7234940000000005,4.403658452160354,-1.945821290273674
19.9923,10.7309,9.6847,14.1283,14.2879,31.1759,4121,at%,4.842131999999999,4.858623472582558,-6.949125098557005
23.413,18.8902,0.2992,12.1908,19.9651,25.2417,4122,at%,4.785054000000001,5.295795026935928,-7.045650590021083
14.1771,17.9059,34.3744,15.8349,16.7911,0.9166,4123,at%,5.308437999999999,5.3469946381943325,-5.740378781071102
22.3936,14.7038,17.3281,24.236,20.6049,0.7337,4124,at%,5.1838359999999994,5.667514680694051,-5.851096816474715
27.9519,19.5049,21.4177,13.5387,12.0299,5.557,4125,at%,5.317831999999999,4.9569367173840835,-6.620387129050097
12.7348,21.8606,20.8511,14.2412,15.9055,14.4068,4126,at%,5.032736,5.018175967538102,-5.715550699457772
25.4137,2.2047,16.5465,28.725,20.1366,6.9735,4127,at%,5.1485009999999996,5.6739923009128574,-6.763270577302006
18.2362,25.1853,26.3818,21.941,4.1072,4.1485,4128,at%,5.3636230000000005,3.504955714029783,-5.957141207568698
28.9036,23.9502,13.9361,3.6574,0.7911,28.7617,4129,at%,5.132873999999999,3.0712757073925028,-5.434160409974523
2.1255,9.2079,39.0809,26.705,20.5316,2.3489,4130,at%,5.183249000000001,5.398896037105736,-4.859893477765001
15.6673,24.9078,12.1346,36.1076,7.9553,3.2274,4131,at%,5.166192,3.9878773479425456,-4.826072531965011
19.1414,21.9382,13.2036,17.1694,21.8427,6.7048,4132,at%,5.03798,5.604732282318314,-5.678024186698262
11.7134,17.5876,26.0948,33.1084,9.3634,2.1324,4133,at%,5.263124,4.278593985724804,-5.316221290154233
22.8638,23.6027,16.2721,5.91,23.4977,7.8537,4134,at%,5.077845,5.932223598989131,-6.69045877331539
10.8034,13.5453,14.536,31.8449,10.3653,18.9051,4135,at%,4.9606900000000005,4.189431483677817,-4.508732295416708
15.7694,0.4569,19.6796,16.5406,23.1579,24.3955,4136,at%,4.878951,5.60694971542952,-8.085262786106252
20.272,21.7972,10.6993,13.7323,20.4028,13.0964,4137,at%,4.974721000000001,5.475061369338665,-6.253813153745837
26.2955,7.5732,24.9451,7.082999999999998,26.0121,8.0912,4138,at%,5.171378000000001,6.337368815548585,-7.625862424032137
20.1199,22.5776,22.1854,9.6565,4.3291,21.1315,4139,at%,5.168447,3.6731772343007125,-5.657740223782699
6.4636,27.543000000000006,21.077,2.1477,25.607,17.1616,4140,at%,4.847715,5.5996755741560715,-5.97452997355807
12.0755,14.7161,21.0181,16.1823,8.1903,27.8177,4141,at%,4.970856000000001,4.111237395655628,-5.394631127246844
27.0743,19.2078,17.0965,27.9846,5.0009,3.6359,4142,at%,5.35534,3.8308349298373394,-6.535019436984963
27.5892,8.1297,17.3847,21.6958,19.3845,5.8161,4143,at%,5.1977329999999995,5.705332321086272,-6.879711468999745
20.0046,21.4995,14.5218,18.7871,17.6588,7.5282,4144,at%,5.093394,5.298914337456938,-5.859243879208517
19.0479,16.6943,39.8874,19.6429,2.6783,2.0492,4145,at%,5.542078,3.2005423154080415,-5.894259554624573
20.2816,17.1966,10.7025,34.4767,16.2368,1.1058,4146,at%,5.136415,5.080100214293578,-5.135627586151595
22.2916,20.8281,17.9225,9.8766,7.4017,21.6795,4147,at%,5.1113290000000005,4.214369839826987,-6.132617591801564
11.5436,13.4753,23.7182,24.8254,16.9566,9.481,4148,at%,5.088247000000001,5.106948907494487,-5.4799205003974585
0.0622,22.1319,23.0564,26.3018,23.0383,5.4093,4149,at%,4.946705,5.161127835206515,-2.9665559720390053
33.3409,11.2658,12.5565,20.6646,7.5348,14.6374,4150,at%,5.237252,4.422656489477541,-6.864716231342248
21.2009,3.7656,28.8116,27.5049,18.3888,0.3282,4151,at%,5.3129550000000005,5.601112333114316,-6.199450233056771
12.6694,20.0815,8.2575,15.2258,21.4341,22.3317,4152,at%,4.771611000000001,5.163328074394063,-5.651705984205242
12.1555,15.2202,14.2937,25.3359,10.9801,22.0145,4153,at%,4.934541,4.318979598204022,-4.930912818438241
30.0383,25.8917,11.3089,10.1669,3.1773,19.4169,4154,at%,5.187530000000001,3.541901794243478,-6.0685844545816305
8.8442,8.6459,7.8623,26.4487,32.2816,15.9174,4155,at%,4.685079999999999,5.440736390420039,-4.752145013095964
20.572,20.8158,18.9723,6.0462,22.9502,10.6435,4156,at%,5.059506,5.858951259184806,-6.886763971028806
24.0495,9.6724,0.6808,14.138,26.7569,24.7024,4157,at%,4.732709999999999,5.719137759743867,-8.267690739769366
14.1343,22.0417,29.6218,27.5828,3.9536,2.6657,4158,at%,5.371362999999999,3.4347292486896177,-5.808854981743686
33.0857,11.4933,3.1759,22.7997,10.4035,19.0419,4159,at%,5.068161999999999,4.725464823461048,-6.981740290613493
5.1755,27.7201,7.8169,17.9227,14.2968,27.068,4160,at%,4.716276000000001,4.244446736420264,-3.2471589818345605
22.953000000000007,22.3714,8.3043,2.7496,43.07899999999999,0.5427,4161,at%,4.876356,6.781894697585293,-5.500972365625459
6.059,10.976,7.5835,41.2631,23.5244,10.5939,4162,at%,4.795237,4.865519368842456,-2.345212414104158
32.6171,18.8491,4.6091,20.7658,15.2736,7.8853,4163,at%,5.140673,5.265627601243458,-6.843595268932212
24.308000000000003,8.0743,25.1458,22.9314,5.8209,13.7195,4164,at%,5.299129,4.072294375314899,-6.273593632238931
12.3225,14.6143,14.0919,24.7906,12.5527,21.6279,4165,at%,4.922333,4.493327682574107,-5.100162863023232
38.2708,0.8278,17.8318,17.5297,3.1567,22.3831,4166,at%,5.305622999999999,3.846138691544048,-6.27244608632633
13.378,22.809,3.8712,3.2094,29.8771,26.8552,4167,at%,4.605164,5.575493989531482,-7.374658101004301
42.6895,7.3817,1.9626,19.9924,25.3647,2.6091,4168,at%,5.166783000000001,6.362571736941291,-7.6789352273037395
11.9859,19.0599,22.4286,24.5065,19.5317,2.4874,4169,at%,5.123954,5.344765121963804,-4.902882527691464
25.8011,10.2127,24.902,23.8123,12.1869,3.085,4170,at%,5.354312,4.981084732113526,-6.533094717041712
21.408,22.4759,0.21600000000000005,23.6355,14.8916,17.373,4171,at%,4.893593999999999,4.791681942597567,-5.2204292887061925
8.5872,0.1366,18.0562,32.8338,11.8902,28.4961,4172,at%,4.862576,4.301790754663273,-5.11265973853307
9.4657,36.1797,7.2382,23.6906,21.6762,1.7496,4173,at%,4.932781,5.1317058788296395,-2.2985632839342953
10.5751,18.8336,11.4486,27.9256,27.886,3.3310000000000004,4174,at%,4.908062,5.583628812600101,-3.3377885802546476
1.056,15.3672,14.0573,41.8308,6.476,21.2127,4175,at%,4.874246,3.211207804220586,-2.044283712430095
2.2184,25.1184,1.4486,23.501,26.7835,20.9301,4176,at%,4.559534,4.702773417497615,-1.863626696270829
