W,Ta,Mo,Nb,Zr,Ti
28.1064,17.5969,21.0585,29.4956,2.2859,1.4567
42.2316,22.4203,11.0968,14.2514,2.7658,7.2342
45.6337,20.4131,9.9787,13.9745,6.7352,3.2648
54.4089,17.0927,10.6961,7.8023,5.6976,4.3024
30.079,27.8396,0.5145,34.651,6.3732,0.5426
7.2279,43.7338,20.2768,18.7615,3.3937,6.6063
3.7208,8.0738,48.5058,30.7478,0.2876,8.6642
12.2417,11.4688,33.5846,33.243,5.0355,4.4265
35.8137,15.4174,9.7272,29.0417,3.5902,6.4098
45.1272,6.2028,28.691,9.979,3.8613,6.1387
51.7344,0.3986,8.5451,29.3218,4.9937,5.0063
13.7496,18.3027,35.3561,23.0979,8.7932,0.7004
34.0744,6.71,38.3421,10.8735,5.9349,4.0651
40.3533,16.9925,21.3185,11.3357,7.4953,2.5047
1.8438,17.3468,34.5845,36.2248,2.9142,7.0858
24.1777,19.0856,16.6093,31.6123,3.1698,5.3453
25.6994,8.8627,30.5903,28.154,3.1918,3.5018
12.6184,22.5642,42.3616,12.6884,2.4757,7.2918
34.7808,5.7286,40.8701,8.6205,3.6313,6.3687
19.1791,3.8934,47.8756,23.1054,2.2348,3.7118
13.9098,33.0162,30.4546,13.3501,8.3883,0.881
39.4091,15.591,8.3297,30.4422,0.3783,5.8496
12.6652,55.9714,13.0321,8.3314,7.258,2.742
11.9259,42.016,5.1802,35.4753,0.632,4.7706
21.5804,24.4631,41.2705,5.8054,5.3231,1.5574
32.7168,30.9001,1.1638,26.1582,0.2828,8.7784
2.5646,15.2462,37.2141,34.9751,4.8469,5.1531
19.5079,4.9525,37.829,30.8212,0.6082,6.2812
14.546,27.2441,17.4387,30.7711,4.0997,5.9003
15.0297,37.6342,23.6306,19.9156,2.296,1.494
20.7248,33.7184,6.3655,34.0085,1.9652,3.2175
29.6133,20.8554,29.8076,15.4607,0.5181,3.7447
22.8528,33.2599,31.3335,2.5538,5.5896,4.4104
40.8707,22.9662,23.1045,5.7658,0.5444,6.7483
10.1098,23.0534,25.1777,34.035,5.4499,2.1742
29.0806,32.1202,27.3437,1.4554,4.0244,5.9756
40.3517,28.5917,5.5858,17.3814,1.2628,6.8266
20.3171,9.2158,36.0675,27.7099,0.0943,6.5954
23.6087,24.1603,23.5401,18.6908,5.3284,4.6716
38.3438,19.4873,21.0583,11.1107,3.1346,6.8654
1.4489,8.305,39.8184,43.3155,0.1751,6.9371
31.5925,5.055,28.153,30.9863,2.6289,1.5842
31.4523,8.1999,29.6781,20.6697,2.3739,7.6261
28.2269,12.2716,32.4751,19.5097,6.0664,1.4504
7.3392,44.2963,34.6625,5.4375,4.5812,3.6834
6.1421,32.2325,22.3135,35.5605,3.656,0.0953
10.8454,39.8012,24.2063,15.147,3.4975,6.5025
28.0019,21.8811,22.9055,21.5588,1.2118,4.4408
7.9672,33.2422,11.2976,41.1262,2.8884,3.4783
47.5671,9.4201,32.9159,8.308,0.4004,1.3885
45.2663,25.7891,11.2036,10.912,3.1339,3.6951
21.792,21.5773,38.3919,15.1539,0.765,2.3198
9.6866,18.4125,54.1077,8.4019,4.969,4.4224
1.9535,43.1521,4.7192,40.3505,7.0329,2.7918
13.6472,15.8551,16.7864,43.7113,5.043,4.957
19.5877,4.3255,31.2206,34.8663,5.061,4.939
32.1532,4.9341,22.9034,30.0092,5.3787,4.6213
24.555,31.9692,33.2372,0.2385,1.5248,8.4752
28.8948,35.0035,7.2994,18.8023,6.5827,3.4173
11.781,34.4842,17.0621,26.6726,4.5574,5.4426
22.446,27.9368,26.044,17.4991,4.3776,1.6966
31.3169,29.4799,28.1518,4.7657,0.5683,5.7175
25.7525,16.7357,38.8982,8.6136,6.4976,3.5024
45.4433,8.1541,30.4832,12.717,1.0014,2.201
13.0592,27.355,46.0849,3.9089,2.1681,7.4238
20.8232,22.861,19.5779,26.7378,4.3429,5.6571
3.3589,12.7082,40.2477,35.7642,2.1097,5.8114
32.7993,21.113,19.1254,16.9623,7.3391,2.6609
39.5306,12.301,17.7122,20.4563,1.8612,8.1388
23.7047,32.3778,28.0498,5.8677,7.7202,2.2798
10.9157,32.2142,30.5813,16.366,5.7588,4.164
26.7341,17.6226,17.4556,28.1877,5.0039,4.9961
26.6756,36.6662,6.567,20.0913,6.3693,3.6307
51.1407,18.0403,9.2603,13.3211,5.4568,2.7808
28.0364,42.7674,12.4387,6.7576,5.1453,4.8547
12.8887,38.9166,30.6377,7.5571,1.4839,8.5161
1.9295,1.2189,32.2806,54.5709,3.8351,6.1649
24.4844,27.5156,36.5956,4.1918,3.1355,4.0772
46.9224,15.888,21.1322,6.0814,7.9342,2.0418
9.8098,7.86,47.2912,27.1245,4.1276,3.7868
33.3004,32.0384,21.573,3.9041,2.4565,6.7276
9.6651,45.2757,3.8231,33.2996,0.0174,7.9193
8.8387,31.1212,36.4597,15.7911,0.538,7.2513
37.2922,12.1051,30.8766,9.7261,2.5517,7.4483
48.6475,15.7979,15.1237,14.54,0.9402,4.9506
40.9223,11.4117,30.7759,6.8901,3.4912,6.5088
40.9988,27.2131,2.1823,19.6058,3.8134,6.1866
9.3079,19.7277,30.2476,30.7168,6.2385,3.7615
31.7507,13.5456,32.9124,11.7913,7.8772,2.1228
14.106,26.253,17.1342,32.5069,5.4572,4.5428
17.1498,25.0638,40.539,13.3801,3.5159,0.3514
24.3679,19.621,43.8886,2.1225,5.5476,4.4524
45.8624,1.155,13.0599,33.2517,6.1882,0.4827
12.8644,12.4721,54.6125,10.051,5.1578,4.8422
26.4269,18.2362,24.1834,22.333,3.0702,5.7504
24.4119,30.7728,6.1708,28.6446,4.8236,5.1764
5.8119,29.9632,17.0084,43.9242,0.7208,2.5714
52.4445,8.4186,22.7752,7.8587,4.5607,3.9422
35.8732,16.8084,3.9596,33.3588,5.3754,4.6246
30.6873,6.0924,32.9138,20.3066,1.7887,8.2113
24.459,12.8065,27.8724,28.7354,0.8935,5.2332
32.1292,33.2507,5.9851,25.3768,2.7489,0.5093
29.7534,29.403,21.9701,8.8736,7.9571,2.0429
10.3943,10.937,49.301,23.0972,4.9001,1.3705
15.3149,23.0827,17.8034,33.799,5.6163,4.3837
31.1971,23.6177,27.0904,12.6874,1.8392,3.5682
28.969,15.9118,33.557,16.7495,0.3077,4.505
10.0934,18.1904,33.8552,33.8944,0.9376,3.029
19.6363,21.5847,27.114,25.8512,0.4957,5.3181
0.0234,0.3237,25.0946,64.5584,2.668,7.332
20.6482,9.8601,29.951,29.5407,6.3021,3.6979
24.2406,23.0596,15.5713,27.1286,3.6468,6.3532
28.583,1.686,27.6008,33.4409,0.8613,7.8281
24.8105,26.2729,21.2841,17.6325,7.2004,2.7996
1.6519,41.9423,5.5361,42.9542,3.3649,4.5506
0.9732,18.1907,35.8788,34.9573,5.2373,4.7627
10.0651,20.0485,35.6668,26.6099,6.6078,1.0019
18.6187,7.0788,48.4247,19.4645,5.7865,0.6269
24.4736,35.8668,18.581,13.7933,0.8988,6.3866
23.0136,22.6076,24.4737,19.9052,7.9227,2.0773
4.8814,35.7634,34.5524,17.9159,2.828,4.0589
44.3971,5.3994,13.912,28.5961,4.792,2.9034
7.3524,29.5685,20.846,32.233,4.1331,5.8669
14.1882,20.8619,28.0648,26.8851,5.3618,4.6382
27.2883,6.5082,24.2109,31.9926,6.0371,3.9629
42.4828,4.974,8.1167,36.7368,4.934,2.7556
16.6003,29.2546,12.1753,31.9698,4.2034,5.7966
33.9919,27.9872,26.5289,1.492,5.0548,4.9452
25.0981,46.2071,3.0558,18.1992,2.1173,5.3225
6.937,32.6626,17.3151,34.9477,6.7025,1.4352
17.8235,15.6408,26.6446,29.8911,4.1854,5.8146
31.9486,5.9607,4.3657,47.725,4.5108,5.4892
16.5522,17.8765,24.5757,32.6771,4.9367,3.3818
30.3473,9.3072,29.4221,20.9233,6.8577,3.1423
35.5811,29.1925,17.1077,8.3196,4.7585,5.0405
4.9776,40.8743,17.585,26.563,4.8373,5.1627
17.7624,18.0462,29.5911,24.6002,4.565,5.435
17.7555,18.6686,25.0442,33.0255,4.4119,1.0942
17.8775,50.9221,4.4156,16.7848,4.6466,5.3534
10.6817,5.9273,43.169,30.222,3.6763,6.3237
23.3425,4.4456,41.0818,21.919,8.8478,0.3634
18.5284,17.0688,13.2786,41.1242,7.7198,2.2802
31.3616,25.4041,35.9675,4.5226,2.4314,0.3128
17.2921,38.4231,19.1828,15.102,5.0102,4.9898
39.0289,35.6697,7.7633,7.5382,3.047,6.953
27.6123,4.1863,28.3716,29.8297,7.742,2.258
46.5478,30.0871,9.709,8.0865,5.5086,0.0609
21.7587,41.963,25.5318,0.9662,7.4175,2.3629
29.4491,14.4165,34.543,11.5915,5.5221,4.4779
31.9471,2.9425,23.8905,31.2199,4.6719,5.3281
1.422,31.7701,21.2269,35.581,3.927,6.073
30.7979,29.183,24.0222,10.9462,4.1205,0.9302
47.9463,18.8772,4.885,19.8024,8.3912,0.0979
29.0734,13.18,28.0119,19.7663,3.9797,5.9888
25.8212,25.9726,8.9626,29.2436,6.7958,3.2042
3.7101,49.7182,28.3632,8.9433,4.9951,4.2701
17.6233,26.2376,26.1232,20.163,7.1104,2.7425
11.0122,45.8178,13.3385,22.6457,3.3484,3.8374
34.4473,28.7057,10.561,16.286,6.1787,3.8213
11.3973,37.938,11.6724,32.2879,6.2576,0.4468
30.6082,17.1544,25.019,17.4326,9.1776,0.6082
25.7833,16.8454,20.9131,29.451,1.0025,6.0048
7.5315,32.9722,38.2708,17.7951,2.7409,0.6895
7.9169,3.9148,37.5418,40.6266,3.4165,6.5835
12.1862,26.6491,26.943,24.2897,0.1304,9.8016
18.4473,29.2489,30.2668,14.6929,2.6593,4.6847
28.8504,21.1412,27.5794,12.429,4.166,5.834
50.0966,11.6234,16.2267,12.0533,6.9558,3.0442
21.3388,18.4353,34.1817,16.0442,4.1531,5.8469
27.3809,22.806,30.6835,11.1803,1.5406,6.4088
24.9364,21.7681,40.5943,2.7013,5.8124,4.1876
17.3634,28.8931,28.8588,14.8847,7.8358,2.1642
36.696,9.0445,22.8029,21.4567,6.1677,3.8323
31.9424,23.2614,33.4006,1.9018,6.4386,3.0552
1.7679,34.8039,27.8869,26.4268,7.189,1.9254
34.4729,34.5171,19.4862,1.6649,3.8709,5.9881
27.8677,20.0017,21.3917,22.519,0.3854,7.8344
12.8766,4.6996,22.4483,52.0512,7.3341,0.5903
8.685,28.5028,10.8788,45.9644,3.7618,2.2071
24.7395,3.7208,35.144,26.3957,3.3178,6.6822
37.9863,32.8364,0.707,21.8441,2.3626,4.2636
25.0031,29.3227,14.9388,22.9109,6.069,1.7554
47.3293,3.2978,5.5406,34.1608,3.248,6.4235
14.9595,23.5562,44.336,7.1483,4.8434,5.1566
51.8444,3.7185,9.9182,25.9638,5.3135,3.2416
15.022,12.8091,25.6508,39.4318,3.5088,3.5774
12.771,14.4199,47.8378,18.4161,3.4666,3.0886
22.9902,35.5534,25.4947,5.9617,8.3671,1.6329
16.9193,41.2304,22.4143,9.4359,7.537,2.463
21.6794,31.5865,7.1823,31.5161,7.8281,0.2076
15.9939,11.002,31.956,31.6731,3.1608,6.2142
15.5344,20.5318,25.4588,28.4751,1.4779,8.5221
1.0762,32.2979,24.7653,31.8606,3.7671,6.2329
51.5488,10.9337,15.6288,13.1639,5.4536,3.2712
34.8569,1.046,52.9352,1.1619,1.2024,8.7976
3.3825,34.7563,11.9608,48.3561,1.466,0.0783
4.0873,32.3586,32.4965,21.0576,5.6118,4.3882
31.6861,22.9805,12.9894,22.3439,4.9647,5.0353
18.3755,34.2545,35.9961,1.8802,0.9375,8.5561
21.4404,18.0445,15.7754,34.7397,5.1899,4.8101
45.7654,35.6729,13.0543,0.6968,3.3699,1.4406
61.7565,9.8287,4.9947,15.5976,6.8424,0.9802
7.5057,53.018,6.8647,22.6115,6.6598,3.3402
22.4386,32.7275,4.7613,30.0726,5.2768,4.7232
45.6924,5.6107,1.4792,37.2177,5.3843,4.6157
33.4769,3.1833,47.846,11.7615,1.7425,1.9899
31.2088,30.017,7.7281,25.9872,4.8718,0.1871
11.9178,5.4459,29.1523,44.7416,4.6005,4.1418
23.7527,4.555,30.4872,31.205,4.6803,5.3197
13.2298,54.8754,14.2092,7.6856,3.9131,6.0869
12.0316,35.9748,3.5618,38.4317,2.7251,7.2749
14.1107,32.5888,19.6463,27.7101,5.3585,0.5857
37.347,17.6431,18.4328,17.7096,8.814,0.0535
24.6417,17.5657,12.0365,35.8238,7.9468,1.9855
35.5839,1.9411,32.3206,20.1544,7.3226,2.6774
11.5476,32.0263,39.294,8.353,1.5738,7.2053
27.0425,0.286,26.7734,36.1199,1.2478,8.5303
21.4198,25.145,32.0638,16.847,2.6586,1.8658
10.5761,26.1856,32.0145,21.2238,5.3596,4.6404
4.0962,31.0379,6.1617,48.7042,6.4885,3.5115
18.1331,21.9627,30.3749,25.9774,1.642,1.9099
27.51,25.2256,24.3817,12.8827,5.2646,4.7354
35.19,19.1523,11.6302,24.0275,5.7122,4.2878
30.4958,5.4335,23.6056,30.4651,6.6134,3.3866
24.0585,17.4894,45.6834,2.7687,6.4045,3.5955
10.0059,31.4456,5.6672,42.8813,4.0465,5.9535
39.9653,7.5629,39.746,7.2308,2.7433,2.7517
14.3164,47.0734,5.5082,28.7515,0.1817,4.1689
40.2654,2.5833,7.0677,40.0836,3.0023,6.9977
37.2891,1.2488,34.0596,17.4024,2.8625,7.1375
34.9424,22.2887,23.695,12.6847,3.0878,3.3015
7.1968,28.2021,51.1995,6.9472,6.1268,0.3275
20.6561,14.0944,27.0695,28.5831,6.6398,2.9571
7.2071,7.4059,29.3593,46.0277,5.2522,4.7478
0.9664,36.9812,38.1282,13.9242,6.1998,3.8002
9.8757,25.6772,27.6904,28.2392,2.972,5.5455
12.2229,27.4306,25.0061,25.3405,6.1943,3.8057
32.3613,5.0384,22.2065,30.3938,4.0997,5.9003
1.8821,37.1416,20.3389,31.8527,7.2257,1.5589
14.9494,20.8614,23.5964,30.5928,4.1252,5.8748
42.9928,30.9093,18.3035,5.2741,0.2916,2.2287
28.3159,33.8446,21.7828,6.0568,5.3805,4.6195
16.0935,10.188,12.4929,53.4109,4.0857,3.729
31.2763,20.9967,36.1361,1.5909,4.7818,5.2182
28.4043,2.1526,45.0763,14.3668,6.1769,3.8231
19.3315,2.9804,44.7741,22.914,5.2414,4.7586
18.6136,40.7872,4.7871,32.966,1.0056,1.8405
30.0021,23.1581,20.7647,21.1669,2.4556,2.4526
35.8306,32.3853,8.4284,18.1656,0.2779,4.9122
34.9214,25.6227,7.312,26.5478,0.658,4.9381
2.1221,9.2356,50.5019,33.2097,3.4353,1.4954
22.0813,22.3021,35.4988,10.4519,2.4684,7.1974
37.6513,10.5794,3.7676,39.2457,6.7772,1.9788
23.5472,21.4833,18.4341,26.5353,5.9044,4.0956
12.3934,4.5935,40.9723,32.0408,3.9859,6.0141
27.5486,34.1632,19.3382,10.5101,4.4229,4.0169
7.8287,27.0422,51.8745,5.9589,0.9691,6.3266
51.2029,2.0126,11.9929,25.2451,2.9403,6.6062
36.4096,33.9952,3.8319,19.8757,5.4224,0.4652
17.7342,12.1585,7.248,52.8593,3.4675,6.5325
19.8488,22.6438,35.3173,12.1901,3.2004,6.7996
44.6642,7.1406,4.4911,36.6067,0.5662,6.5313
25.5169,28.6896,12.9769,27.8114,4.7928,0.2124
26.6197,44.4465,1.4175,20.6484,1.5819,5.2858
9.5209,37.9239,12.9216,29.7467,8.4601,1.4268
15.2756,8.2479,24.884,41.5925,2.7322,7.2678
33.1366,36.0871,13.1653,7.7296,4.1459,5.7354
26.9895,29.6435,35.2926,0.856,4.0439,3.1743
24.1293,30.762,25.4228,9.6859,6.4782,3.5218
27.6465,12.9739,23.9676,25.4121,5.0448,4.9552
12.2029,16.7024,30.861,30.2338,1.5281,8.4719
35.3587,17.0943,7.7017,33.3811,1.1918,5.2725
32.2352,28.7975,15.8432,13.1241,4.6552,5.3448
48.7508,26.9567,0.7246,18.7074,4.2132,0.6473
7.9966,40.1366,8.2451,33.6217,6.544,3.456
26.0768,30.7281,8.5683,24.6268,5.0118,4.9882
30.1365,20.1064,21.6825,18.0746,8.2595,1.7405
29.8301,11.9034,24.8981,23.3685,8.3437,1.6563
32.5673,14.973,19.1649,23.2948,7.231,2.769
13.3154,28.9468,20.6775,29.2673,0.8559,6.9371
30.0584,6.3916,24.7417,28.8084,8.1241,1.8759
28.9565,25.5025,9.4844,26.0566,1.5606,8.4394
11.9676,28.0418,27.8331,22.1575,7.2359,2.7641
10.5334,17.0566,30.2491,32.1609,5.718,4.282
26.9848,40.8996,18.7702,3.3454,4.4452,5.5548
40.2881,13.8572,21.5238,14.331,3.5297,6.4703
1.1833,18.0856,55.8227,15.1844,4.3862,5.3378
42.1544,37.1882,7.7937,5.484,0.7783,6.6014
23.9932,35.2306,1.5914,29.5735,6.1103,3.501
36.1417,0.2059,30.0613,23.591,3.1846,6.8154
24.7468,31.8809,15.3578,26.6091,0.1398,1.2657
14.2588,26.4705,28.9088,20.362,5.1265,4.8735
38.231,6.5154,12.409,32.8446,7.921,2.079
5.5106,54.7618,25.4629,13.6384,0.5043,0.1221
25.2918,30.455,30.1493,6.2541,1.5237,6.326
23.9419,37.706,19.377,10.0155,6.962,1.9975
1.5395,28.5982,19.9522,43.6563,6.1581,0.0958
2.2138,50.9232,8.8095,30.3693,4.4478,3.2364
14.3977,17.6287,45.1881,12.7855,5.4732,4.5268
13.727,16.088,52.6911,15.3751,0.9488,1.17
28.3585,2.813,17.5335,43.0542,0.4596,7.7812
39.6005,11.8898,34.8377,8.7395,4.2383,0.6942
32.7463,25.7694,11.9115,20.2783,0.7336,8.5608
29.9288,13.1731,17.4956,29.4025,4.3958,5.6042
11.5594,45.0945,12.6395,20.7066,4.8094,5.1906
14.7972,24.8549,23.3734,28.3701,1.8112,6.7933
23.0487,3.6231,23.2287,46.92,1.7267,1.4527
37.4962,32.4937,19.277,0.7494,0.1363,9.8473
15.4134,27.0459,0.415,47.1257,2.2613,7.7387
12.1437,39.4857,4.9422,37.4654,4.0599,1.9031
3.1983,33.1771,55.9819,0.6054,4.4916,2.5456
29.161,44.7516,4.542,11.5454,4.2727,5.7273
5.2899,35.1249,34.5163,15.069,3.8085,6.1915
12.4913,24.6031,42.0904,15.6214,4.4581,0.7358
13.9016,23.6131,41.4915,10.9937,9.4446,0.5554
10.857,28.8125,23.9442,33.2725,1.9996,1.1141
15.477,17.8873,23.0787,33.557,5.5815,4.4185
17.7836,25.5204,8.4354,38.2606,3.8906,6.1094
18.458,15.0376,13.5455,42.9589,3.7046,6.2954
17.5455,18.9796,14.6313,38.8436,6.8745,3.1255
10.5515,14.5094,23.8738,41.0654,5.224,4.776
18.7568,23.7669,45.7341,3.5868,3.853,4.3024
7.0818,9.5138,53.7533,24.3627,1.3265,3.962
35.4431,17.9836,1.7925,36.3487,3.6247,4.8074
39.5297,8.0974,19.8094,22.5635,4.6789,5.3211
26.6565,1.4133,32.1036,29.8266,5.0478,4.9522
9.8246,31.6048,16.9527,31.6178,5.5632,4.4368
8.7914,26.9062,12.4184,44.0569,5.5811,2.2459
22.8287,34.9306,13.899,21.5429,1.0022,5.7967
13.319,0.9013,30.3488,45.4309,8.4496,1.5504
8.3021,29.4476,15.6521,36.5982,3.1103,6.8897
6.1039,55.0914,23.4047,5.4,7.1706,2.8294
14.3737,18.0273,29.5225,30.8821,0.1253,7.0691
20.3063,54.0413,13.5808,2.0716,7.1434,2.8566
32.5739,5.5414,51.3264,4.6612,1.3249,4.5722
11.3722,29.7767,29.3547,24.1207,1.9174,3.4582
21.1652,41.3043,16.4467,16.7573,3.6788,0.6477
23.222,17.8475,32.5232,16.4074,5.5468,4.4532
12.3305,20.8539,20.6627,39.8063,4.4878,1.8588
12.8916,21.0693,33.5375,30.8435,1.2847,0.3734
35.2091,29.0196,13.7913,11.98,6.6627,3.3373
0.1509,33.7432,53.5609,2.545,3.7618,6.2382
22.3529,14.2888,5.7723,47.586,8.7207,1.2793
33.5378,12.3008,23.1258,25.3626,4.7678,0.9052
27.8686,19.6293,39.2467,6.4352,3.219,3.6012
25.8734,20.5698,13.6268,29.9299,2.0456,7.9544
26.5296,28.7235,5.056,29.7378,7.4025,2.5506
29.6556,11.4155,12.219,36.7099,5.3169,4.6831
27.4413,37.5939,23.6579,1.3069,4.7307,5.2693
2.7243,38.5985,29.5558,24.3332,0.362,4.4262
18.4035,24.294,7.6833,39.6191,4.5487,5.4513
24.1093,3.9645,25.9552,35.9711,4.4018,5.5982
13.809,49.9844,35.5705,0.3162,0.0808,0.2391
26.0765,29.6769,23.9892,12.1191,4.9855,3.1528
23.3847,1.5709,35.8271,29.2173,5.8649,4.1351
60.6847,2.0357,9.6685,17.6112,5.4386,4.5614
25.2562,22.0547,2.1401,40.5489,5.7209,4.2791
2.7002,40.378,39.8331,7.0887,5.0057,4.9943
22.6961,15.8626,23.7997,27.6417,4.495,5.505
11.9379,19.1242,28.1981,30.7398,4.2373,5.7627
13.7311,2.6614,46.1739,27.4336,3.8905,6.1095
16.0442,17.8082,33.2478,28.3841,2.5107,2.0049
23.7366,25.232,18.453,22.5784,5.0534,4.9466
13.7331,26.5674,24.6833,30.5526,2.0572,2.4064
15.8822,29.7119,20.4657,23.9403,7.3319,2.6681
6.4578,31.814,38.0277,13.7005,4.4682,5.5318
29.7649,11.888,25.2,23.6136,9.3107,0.2228
16.3609,27.2865,19.3142,27.0384,6.1488,3.8512
27.94,30.3452,12.7389,23.2986,5.4083,0.269
8.6471,7.5747,31.3716,45.6316,6.2519,0.5232
23.9503,19.3355,29.4073,17.3068,3.1432,6.8568
35.0841,16.3056,8.9687,33.0909,1.2737,5.277
38.6004,21.8705,20.7077,8.8215,3.0209,6.9791
34.7839,4.2653,36.1388,21.3091,0.6095,2.8934
5.6403,43.5575,9.2519,31.5503,5.1318,4.8682
34.5237,11.1697,30.9826,13.3241,5.9264,4.0736
11.8009,27.5143,48.7227,2.0631,1.9611,7.9381
21.9363,25.8411,26.2346,15.9881,2.4227,7.5773
40.3329,26.3487,2.0486,21.2698,8.2648,1.7352
17.6515,26.4682,11.519,38.7885,1.1474,4.4254
18.224,16.409,16.3214,39.0455,1.3838,8.6162
23.2454,18.0481,24.7336,23.9729,6.737,3.263
25.3869,20.9394,19.7198,28.7007,0.2561,4.997
28.9535,21.6793,7.4852,31.882,3.6739,6.3261
2.0093,42.1689,13.2821,34.2952,2.2419,6.0026
21.9016,28.8191,25.2577,15.9158,4.003,4.1028
43.6233,24.1193,17.7816,6.5217,2.829,5.1251
4.6744,39.5796,6.9399,38.8062,5.5876,4.4124
24.9135,19.6799,16.0031,38.3023,0.2588,0.8424
29.1441,11.4303,7.6615,43.2761,0.8491,7.6389
31.8307,1.3197,50.9052,6.4081,1.9364,7.5999
19.422,16.6432,29.9458,23.989,4.1569,5.8431
21.0025,12.5823,45.0967,18.7756,0.8786,1.6643
11.4963,28.6183,23.7568,26.1286,2.9361,7.0639
26.1677,48.1362,8.3458,7.3503,4.84,5.16
15.2588,30.5829,35.6469,8.5114,6.6482,3.3518
18.1332,23.6459,45.4875,2.7334,2.3885,7.6115
15.0404,23.6916,22.3334,32.934,5.037,0.9636
19.5217,29.2133,23.8661,17.4104,6.2725,3.716
0.6802,9.8577,48.3237,31.1384,5.8938,4.1062
22.8261,1.3749,23.8147,43.4713,4.2016,4.3115
24.2666,29.1731,25.895,11.1292,5.8866,3.6496
25.087,30.3308,7.6265,27.259,6.7009,2.9958
9.0674,12.8687,31.9093,36.1546,0.8609,9.1391
10.6461,34.4238,9.181,35.7491,1.551,8.449
26.5436,25.0154,11.2267,27.2143,5.4649,4.5351
37.2023,1.9639,36.066,17.7245,0.0545,6.9888
18.9719,21.5417,35.7188,15.6497,7.5433,0.5745
25.5799,27.3175,27.0456,15.3343,0.6167,4.1061
18.0781,14.0744,32.5352,25.3123,6.3206,3.6794
3.6262,30.6853,9.164,52.4961,3.994,0.0343
16.7681,45.0663,9.3586,18.807,5.1609,4.8391
12.4756,9.9921,39.6997,27.8326,6.934,3.066
13.57,27.85,25.1083,23.4717,5.4348,4.5652
19.2332,23.925,33.9083,12.9334,4.0536,5.9464
0.0888,52.3837,35.921,1.6065,5.4018,4.5982
32.37,13.4979,24.6214,22.7348,4.0386,2.7373
25.2076,36.5941,27.5962,2.1552,4.0348,4.412
19.0479,46.4019,18.0154,12.7036,3.756,0.0752
10.2104,33.5865,20.1158,26.0872,6.3974,3.6026
23.4272,4.0657,33.6424,30.2173,8.6036,0.0438
5.898,16.7907,15.9051,51.4063,7.9978,2.0022
34.3596,6.846,37.7839,11.0105,2.0728,7.9272
11.8,27.6371,19.3475,31.2154,4.961,5.039
29.7113,39.9101,7.1197,13.2589,5.0082,4.9918
28.5453,29.6844,14.1455,17.6383,1.5921,8.3943
23.5002,37.1468,20.2809,9.0722,6.4725,3.5275
2.2977,48.2686,11.3515,29.7662,4.7767,3.5393
37.9509,19.195,26.4639,6.3901,2.7926,7.2074
35.0827,1.0765,20.7806,38.488,4.1761,0.3961
10.5856,24.1173,44.1725,15.0117,2.2306,3.8823
37.9231,4.7228,34.7827,12.5714,8.1764,1.8236
28.4993,8.549,19.3158,33.6359,5.0409,4.9591
16.6749,21.9274,35.235,16.1626,1.3204,8.6796
39.4554,24.3345,3.5229,22.6871,9.5592,0.4408
14.707,24.6952,43.4691,7.1287,5.015,4.985
30.0061,32.0546,2.1039,25.8355,5.1005,4.8995
24.6051,36.0913,30.7261,0.7604,0.7771,7.04
10.2548,37.0834,34.8346,8.1001,5.6947,4.0324
21.728,15.84,27.2123,25.2198,4.8001,5.1999
18.7726,1.5577,66.4415,3.2281,6.4143,3.5857
27.9086,12.7717,47.4772,1.8425,4.4581,5.5419
39.6638,7.5045,6.3635,44.0541,1.1773,1.2368
36.4546,16.8276,22.568,14.1498,7.7177,2.2823
7.8138,7.8175,34.6617,40.5036,3.0191,6.1844
20.4923,16.8974,2.0922,50.5181,5.2763,4.7237
63.5406,10.7109,15.227,0.5215,4.2604,5.7396
23.7829,16.2011,36.6777,17.4901,5.3642,0.484
19.9613,32.4587,1.9432,35.9408,0.8807,8.8152
26.2055,41.3119,12.9156,10.5609,2.3498,6.6564
11.0837,18.9803,43.5783,16.3578,4.6611,5.3389
23.8476,24.8432,14.2769,28.7745,4.1201,4.1377
39.8634,11.5943,10.0827,28.4596,3.8363,6.1637
14.2377,26.021,33.4074,16.3339,8.6768,1.3232
31.9991,5.4006,33.3611,19.2393,3.911,6.089
37.4938,36.0256,7.3636,11.5587,4.5836,2.9747
31.1303,5.0418,26.2867,28.0077,7.5068,2.0266
19.9216,28.1642,37.0705,7.2994,2.8443,4.7001
32.4227,15.7746,31.7119,12.8477,4.7008,2.5424
21.568,28.1266,9.6564,30.6489,4.073,5.927
26.6363,28.7843,24.1333,10.969,3.9402,5.5368
34.0924,27.0105,3.0143,25.8829,4.5726,5.4274
8.5609,51.6378,25.0926,4.7087,3.0591,6.9409
30.2739,33.1751,24.2359,3.1819,0.9613,8.1719
33.8914,13.8896,28.5209,14.8146,4.7993,4.0842
8.4649,19.5867,29.0437,32.9047,7.0943,2.9057
19.0062,13.473,16.0748,41.446,6.5329,3.4671
29.4008,0.1595,25.5204,35.0848,7.9129,1.9216
8.4938,28.7706,24.2438,28.4917,5.2472,4.7528
12.8883,36.5595,9.0963,31.456,1.0282,8.9718
29.3916,32.5134,1.4946,26.6004,1.4709,8.5291
28.5389,9.6671,15.3442,38.4773,7.2818,0.6907
28.433,19.3903,23.199,18.9777,4.5962,5.4038
1.4568,16.8046,22.9203,49.2367,4.9701,4.6114
7.5739,28.085,26.9879,27.3531,5.5589,4.4411
