W,Ta,Mo,Nb,Zr,Ti
24.7932,24.0071,28.7507,0.6533,0.6533,21.1425
29.9907,23.362,0.6902,7.5281,19.8658,18.5633
1.2474,43.0141,8.2003,1.2474,1.2474,45.0434
14.8481,24.2766,14.2662,22.0178,0.4867,24.1046
24.1033,11.0908,1.7938,56.6586,4.5598,1.7938
1.3727,13.8645,22.936,29.542,11.4559,20.8289
1.4594,1.4594,37.5435,1.4594,56.6188,1.4594
20.6938,23.1077,0.5777,26.4674,13.6858,15.4676
6.7393,26.191,33.2798,1.1236,31.5428,1.1236
12.9441,2.2138,26.3111,36.1206,2.2138,20.1966
0.7532,17.7029,7.9373,15.9467,36.9022,20.7578
1.1143,1.1143,54.0205,35.7452,5.2533,2.7523
0.6212,30.9344,29.3568,3.8987,6.4398,28.7491
28.2829,8.6658,19.0929,22.6453,7.7587,13.5544
27.6349,17.1908,0.9987,7.9222,45.2545,0.9987
11.2942,7.4119,0.8641,41.4062,0.8641,38.1596
17.4086,1.8753,1.8753,71.8567,5.1088,1.8753
0.9699,37.7203,40.6366,18.7335,0.9699,0.9699
21.4584,26.6775,26.6708,0.6571,16.1724,8.3638
68.529,1.6169,9.5715,1.6169,1.6169,17.0487
6.4991,0.5931,16.3639,28.9407,18.0084,29.5949
31.4888,10.5404,0.716,20.403,27.0144,9.8373
17.3537,17.1898,21.8315,18.7476,0.5009,24.3765
22.0268,17.3122,26.4098,12.3077,10.6066,11.337
25.1171,28.3563,17.9667,27.2545,0.6527,0.6527
5.8951,23.8333,0.7277,18.7618,24.9308,25.8512
49.3979,1.0174,21.9031,1.0174,1.6743,24.9899
20.2021,42.6093,21.8259,0.9448,13.4732,0.9448
11.2959,29.2614,0.8238,21.5473,13.8718,23.1999
18.7158,37.0941,20.1418,22.2207,0.9138,0.9138
36.3968,11.6883,0.8739,35.2168,0.8739,14.9503
0.8586,17.4403,23.9092,13.1991,39.6099,4.983
44.5335,1.0775,11.121,1.0775,19.6097,22.5808
8.1885,24.2691,24.2738,24.6508,17.8902,0.7276
10.1835,18.6167,31.6684,21.624,0.6442,17.2633
1.1858,3.228,29.1117,14.7393,2.4314,49.3037
1.4816,19.0412,34.7016,5.7619,37.5322,1.4816
25.5341,22.8631,7.6766,20.4067,22.9763,0.5433
22.8929,14.8881,0.794,23.7054,6.592,31.1276
9.2941,0.7572,18.1009,15.8806,20.0314,35.9358
26.7019,25.5693,23.6621,17.416,6.0307,0.6201
13.0657,29.4125,23.8393,23.7976,9.1325,0.7523
19.8092,36.6102,11.7416,30.3031,0.768,0.768
0.7118,24.5838,11.6493,27.1453,35.198,0.7118
23.0552,13.8869,26.7107,3.2297,9.0255,24.0921
19.5694,7.4229,12.0877,28.7548,31.4096,0.7557
1.4131,59.2411,1.4131,1.4131,35.1066,1.4131
0.5674,19.9999,24.8272,25.3224,20.0388,9.2444
1.9123,1.9123,1.9123,64.7367,1.9123,27.6141
33.7156,0.703,22.5558,0.703,8.3258,33.9969
4.3761,1.2237,14.9466,37.4502,7.1731,34.8303
0.805,22.5877,0.805,30.881,6.2845,38.6368
1.5886,1.5886,1.5886,7.3951,60.0716,27.7675
1.1381,8.7865,2.0411,46.1723,3.4092,38.4528
0.9155,38.3783,0.8577,25.999,30.8836,2.9659
10.6275,23.434,27.5752,21.1095,3.8805,13.3733
33.2512,29.1495,24.6417,0.7843,0.7843,11.3892
41.5319,1.8642,44.1769,7.4412,3.1215,1.8642
0.833,32.9805,18.4964,27.0602,15.8166,4.8132
19.0327,16.06,11.477,12.7016,18.8511,21.8777
13.6623,1.3577,19.2211,1.3577,6.0496,58.3516
27.3076,20.1324,28.4056,0.7005,0.7005,22.7535
1.7451,7.0353,1.7451,78.8795,8.8499,1.7451
0.8547,33.6801,27.6254,36.1305,0.8547,0.8547
21.7986,1.2707,1.2707,1.2707,22.5929,51.7963
32.4538,15.2256,30.9571,1.0043,19.3549,1.0043
17.876,1.845,17.9679,6.9639,26.8044,28.5428
12.5493,22.0154,5.4124,21.0366,23.5642,15.422
18.5029,0.8575,8.2387,30.4013,0.8575,41.1422
19.8664,40.5123,31.9588,0.8131,2.425,4.4244
26.3689,0.6956,25.6639,0.6956,29.5249,17.0511
26.2432,24.2003,5.4237,0.5831,21.6292,21.9205
3.3475,6.5681,33.5165,8.7712,36.7897,11.007
52.8323,18.7529,18.0857,6.2265,2.0514,2.0514
9.6122,37.8598,11.5862,0.773,27.236,12.9327
29.9881,0.6463,2.9646,26.2076,19.465,20.7284
34.2811,18.4101,6.9345,16.2045,1.8122,22.3576
29.1018,14.1817,1.1769,53.1858,1.1769,1.1769
1.4835,37.2799,7.3838,1.4835,24.7702,27.599
14.366,0.9521,0.9521,40.6928,14.259,28.7781
25.5629,12.6748,0.885,23.9472,30.3945,6.5357
0.994,0.994,14.4612,36.8312,45.7255,0.994
20.0911,0.6774,12.2047,21.7843,20.8255,24.4171
5.6818,2.8851,27.7491,60.7019,1.4911,1.4911
7.4839,25.6965,1.8739,1.8739,48.4611,14.6106
0.6775,6.6694,32.9953,14.5178,31.6953,13.4447
2.0967,42.9979,2.0967,31.3462,19.3659,2.0967
31.5769,36.3733,28.5912,1.1529,1.1529,1.1529
1.0208,1.0208,42.0303,25.952,1.0208,28.9553
1.593,13.8262,1.593,58.7321,1.593,22.6628
1.0364,31.524,19.3391,5.2425,41.8216,1.0364
13.6725,11.6969,18.1698,11.0127,22.9369,22.5111
20.0308,17.7488,19.9105,15.9996,0.5874,25.7229
57.9648,2.0997,31.8791,2.0997,3.857,2.0997
32.6193,3.5737,10.4651,15.4128,13.4963,24.4328
36.0136,0.9762,1.8626,18.3496,0.9762,41.8218
7.6253,0.8258,38.7383,24.6741,3.0726,25.0639
22.3326,28.9997,29.2367,0.5975,18.0983,0.7352
0.8226,34.708,37.7176,12.5473,13.3819,0.8226
0.8739,29.0173,26.3344,0.8739,0.8739,42.0265
9.1536,0.6137,20.2644,22.6645,30.5071,16.7968
8.6836,27.866,15.5463,0.6757,21.0381,26.1902
19.6155,18.9966,0.7016,0.7016,32.2681,27.7164
16.1232,8.7119,25.063,26.4368,0.5539,23.1113
0.9768,21.0184,25.7195,17.4437,20.3953,14.4463
0.73,33.4783,33.8981,23.0606,8.103,0.73
12.83,38.4217,24.4702,0.7776,0.7776,22.723
42.5014,1.1901,1.1901,31.2318,1.1901,22.6964
38.0452,17.4597,5.0255,10.9077,20.0915,8.4705
12.0167,20.9894,19.1222,14.6494,9.8923,23.33
44.1555,0.9974,33.765,1.1778,18.406,1.4984
29.6486,8.2726,30.7928,6.1135,12.1889,12.9836
9.4684,17.4055,19.2107,12.3234,32.7664,8.8256
27.0679,23.5108,23.2899,3.7204,8.5083,13.9027
10.4786,30.1038,40.7028,0.8938,0.8938,16.9272
4.5409,46.956,36.0983,2.0595,2.0595,8.2859
9.6472,13.1388,0.7822,38.7748,22.0214,15.6355
17.4829,4.8479,36.6922,1.6772,38.4822,0.8176
3.1365,2.7755,34.0343,22.7931,14.7759,22.4848
3.5622,3.5622,3.5622,11.3431,24.3664,53.6039
18.8397,18.7156,36.1941,24.5712,0.8397,0.8397
35.4773,6.2241,31.5542,23.6507,1.5468,1.5468
4.83,26.2742,1.2624,33.182,33.189,1.2624
14.0359,6.3763,29.759,21.9828,14.3827,13.4633
1.333,34.9618,22.9268,26.0233,1.333,13.4222
0.6653,18.3764,0.6653,23.799,24.3149,32.179
2.136,50.1379,17.9001,2.136,25.5539,2.136
20.523,1.319,1.319,38.5068,6.9671,31.3652
30.9722,29.2877,0.6986,5.6661,17.6147,15.7607
31.5913,12.301,7.9733,24.6111,5.0934,18.4299
9.4062,28.4871,32.3421,7.282,0.6673,21.8152
6.6399,22.2031,14.1483,24.4263,27.1416,5.4409
15.1165,27.1979,28.9433,0.6489,10.9638,17.1296
0.8664,19.8163,16.1862,22.6613,0.8664,39.6033
0.5982,24.1679,7.0319,24.9839,23.3916,19.8265
27.5024,26.5974,1.9108,0.6848,17.363,25.9418
10.2078,1.4707,33.996,1.4707,51.3841,1.4707
2.885,14.0825,23.3761,37.6187,0.8359,21.2018
9.437,21.4901,4.9505,21.7022,22.4747,19.9455
4.2489,26.8995,20.3263,23.1653,0.5787,24.7813
0.8708,37.4158,23.2838,0.8708,19.9071,17.6518
1.2598,2.3422,27.6554,1.2598,19.6622,47.8206
1.5026,68.0643,3.8581,23.5698,1.5026,1.5026
37.056,10.5964,0.7556,23.6215,4.2767,23.6938
10.457,0.6764,31.6909,12.0607,31.0618,14.0533
33.7463,7.7873,23.9825,0.9782,32.5274,0.9782
25.5957,0.9169,42.1151,0.9169,27.3442,3.1112
23.3136,14.9006,10.6968,7.0769,24.3446,19.6674
1.2586,1.2586,5.2508,1.2586,45.5894,45.3839
23.0827,0.7136,32.8372,5.3649,10.054,27.9476
29.4119,1.2269,1.2269,1.2269,32.6983,34.2091
23.1851,32.7409,1.0609,1.0609,19.8247,22.1275
1.3901,9.2821,36.9654,1.3901,26.002,24.9704
1.0552,19.4708,1.0552,14.7321,35.2748,28.4119
17.5178,42.5566,0.9837,0.9837,0.9837,36.9746
39.0936,1.2143,14.6565,1.2143,26.3102,17.5111
1.2735,1.2735,1.2735,53.2957,41.6103,1.2735
58.8376,1.8515,1.8515,1.8515,1.8515,33.7563
32.8139,19.4846,32.0302,7.6016,7.3949,0.6748
30.4329,27.5639,23.8238,10.6943,6.3097,1.1754
17.621,18.6888,1.9141,57.9479,1.9141,1.9141
0.69,21.7384,22.4549,2.0673,29.1962,23.8532
32.6943,34.4215,0.8959,7.4903,0.8959,23.6022
17.2734,2.1281,29.3945,27.4952,23.1144,0.5944
8.6059,35.4453,10.5119,43.6767,0.8801,0.8801
9.2178,9.8395,11.1909,24.0857,26.529,19.1372
2.0992,23.831,20.2152,17.1297,18.2003,18.5247
28.913,0.7512,8.9522,28.8144,5.9394,26.6298
50.6508,1.7007,1.7007,42.5463,1.7007,1.7007
42.7484,0.9666,20.4393,16.3901,10.1862,9.2694
31.8769,13.4796,1.3138,1.3138,1.3138,50.7022
26.3044,23.8083,23.7409,0.7853,0.7853,24.576
6.4455,29.1621,47.7139,2.6164,1.0406,13.0215
8.7662,51.489,1.3115,10.6869,8.4288,19.3177
0.9651,22.1068,20.6515,47.9202,7.3913,0.9651
25.6898,15.4674,23.7986,0.6081,16.0145,18.4217
2.5406,11.9505,40.027,24.6758,4.1053,16.7009
45.9286,1.1513,5.6659,18.3637,1.1513,27.7392
19.0147,0.7954,20.5651,30.2479,9.3396,20.0372
29.1362,31.1586,1.9712,15.2949,21.5048,0.9343
1.1413,6.1544,10.7115,1.1413,37.3443,43.5072
23.0016,3.9508,1.2104,11.5927,59.0341,1.2104
36.5221,0.7307,18.6023,25.8522,17.562,0.7307
0.8718,0.8718,0.8718,31.0444,37.2599,29.0802
1.7978,44.2959,15.1835,1.7978,24.3294,12.5957
43.7076,0.9908,0.9908,19.7959,6.5431,27.9718
23.902,21.4675,13.9041,18.4482,12.8071,9.4712
22.8762,21.0835,1.1386,24.1073,29.6558,1.1386
41.0861,19.8248,7.7182,4.0153,16.3314,11.0242
8.8875,56.791,18.0136,1.6873,12.9333,1.6873
0.7145,21.9763,0.7145,26.9462,25.5647,24.0838
23.8739,41.6451,2.0326,28.3831,2.0326,2.0326
10.6751,11.054,14.055,20.7662,42.4869,0.9628
10.974,32.4853,10.3204,15.8942,0.7164,29.6098
40.8037,1.5138,17.9432,1.5138,1.5138,36.7116
30.9404,9.1734,19.5279,24.3821,0.7773,15.1988
9.7655,9.7655,9.7655,9.7655,51.1724,9.7655
1.3096,37.9887,1.3096,3.0699,40.8302,15.4919
42.9501,24.5081,1.109,17.389,1.109,12.9347
1.5113,5.1474,33.6433,1.5113,41.0681,17.1185
25.3255,0.5792,0.5792,20.0985,25.961,27.4567
18.9018,0.6368,22.5874,15.6636,18.6107,23.5997
7.3565,15.8596,16.7319,20.1613,16.4174,23.4733
9.5514,12.3724,14.8583,1.8138,30.7675,30.6365
16.3878,27.982,0.8567,18.1332,34.8161,1.8242
18.4765,0.7341,27.1194,0.7341,21.6933,31.2425
9.0565,15.4339,18.7543,23.0552,19.7571,13.943
1.2322,1.2322,56.3428,1.2322,38.7285,1.2322
1.239,1.5054,21.082,1.239,30.5221,44.4126
16.767,8.4898,18.0897,35.3782,0.7833,20.492
27.0349,17.5456,8.9193,24.206,21.6813,0.6128
25.6274,10.3675,22.922,19.2402,16.139,5.7039
21.2354,32.1679,1.7252,14.0504,11.1552,19.6659
0.8888,6.0367,0.8888,34.1777,36.1802,21.828
0.6795,22.4176,0.6795,30.3206,17.8383,28.0646
0.6524,21.7664,25.0331,24.7378,0.6524,27.1579
16.4345,64.6391,1.8379,1.8379,8.4055,6.8452
5.9408,28.2632,39.1742,10.7192,8.1889,7.7137
14.3721,0.8579,13.5352,0.8579,28.3608,42.0161
28.96,43.2025,13.4695,1.3687,1.3687,11.6306
25.4176,11.2557,22.0861,0.7153,5.9708,34.5545
38.1762,38.7424,0.777,20.7504,0.777,0.777
11.9514,1.2271,45.223,4.1965,12.8849,24.5171
19.657,14.5501,22.2107,8.7372,0.7128,34.1322
22.5426,23.3225,17.0981,0.6976,13.9839,22.3553
1.8294,8.9313,35.6282,1.4886,14.835,37.2875
5.2529,12.2741,27.8429,27.0721,10.9716,16.5865
27.0185,21.8385,48.1685,0.9915,0.9915,0.9915
27.7603,14.306,1.2257,9.6899,27.2596,19.7587
18.8993,21.688,13.9285,22.1279,22.8433,0.5129
0.7328,17.1228,33.3501,24.1744,0.7328,23.8872
24.6205,9.7788,22.5675,21.1702,0.5944,21.2685
0.8269,0.8269,13.6131,14.7387,30.5692,39.4253
42.538,22.9784,30.3356,1.3826,1.3826,1.3826
33.6947,34.063,0.963,24.7303,0.963,5.586
21.5746,14.8002,10.4366,8.0989,17.5042,27.5854
18.577,3.6734,27.1085,18.9232,18.6302,13.0877
39.895,3.4794,15.854,0.8679,0.8679,39.0359
18.4202,4.6106,26.3919,0.5865,28.2784,21.7125
19.4597,4.5187,17.6333,0.7877,23.2649,34.3356
31.1402,0.8101,34.9108,10.8642,21.4647,0.8101
4.9172,4.9172,4.9172,50.3624,4.9172,29.9686
0.8938,0.8938,35.0748,30.6643,0.8938,31.5795
29.6071,13.3063,17.2192,20.3814,17.1004,2.3855
59.9464,2.9798,15.2091,2.9798,15.905,2.9798
60.3271,13.8214,1.8739,1.8739,20.2297,1.8739
23.8729,24.9466,24.6607,14.4992,0.6522,11.3683
30.2665,0.9831,0.9831,25.7839,0.9831,41.0004
12.1631,10.8032,20.9204,19.6365,14.851,21.6258
15.5007,24.6605,46.1484,4.5635,4.5635,4.5635
1.0837,17.7181,34.6815,26.4778,18.9552,1.0837
5.2561,24.7655,31.4246,0.6663,21.8853,16.0021
0.7657,22.9152,13.0967,0.7657,31.2937,31.1632
8.7811,40.9931,20.9893,1.2191,13.1635,14.8539
0.7013,31.8629,10.325,29.6977,0.7013,26.7117
15.7857,12.9291,0.744,32.5388,32.8929,5.1095
1.7236,18.1229,29.2468,15.2748,27.2446,8.3874
1.6288,5.6995,14.0231,53.0653,11.4123,14.1711
19.7194,0.7496,20.623,8.1747,31.5767,19.1566
36.1134,0.7494,0.7494,28.1515,33.4869,0.7494
14.7896,33.1303,30.2791,20.2845,0.7582,0.7582
36.6769,1.3559,6.1225,1.3559,49.4127,5.0761
6.0595,0.9866,34.4995,26.9209,25.0477,6.4859
24.7432,16.0495,23.2565,0.6494,15.4633,19.8381
20.6781,12.2742,25.5603,7.4214,16.2806,17.7854
9.276,30.5897,0.801,0.801,27.3745,31.1579
0.7138,10.2683,25.3274,34.4135,28.5632,0.7138
1.0619,33.1195,4.6213,17.4642,42.6711,1.0619
21.7621,3.0192,34.5871,28.6482,0.7444,11.239
1.8052,1.8052,59.3507,33.4284,1.8052,1.8052
27.3881,0.6163,12.3845,15.0179,28.1346,16.4587
32.9667,20.5865,0.7602,29.5949,0.7602,15.3315
24.5503,7.9488,0.6067,24.0124,29.4499,13.4318
0.8193,33.2705,18.1392,21.3246,0.8193,25.6271
31.5242,0.9766,5.8889,26.1676,0.9766,34.4661
32.6133,52.9422,1.4797,1.8283,9.6569,1.4797
20.751,20.8503,0.7627,13.6158,29.3288,14.6913
32.8392,0.6712,23.835,9.0277,0.6712,32.9558
25.6851,17.3027,9.4348,30.3882,16.2012,0.988
0.8741,15.2384,34.2741,0.8741,37.2602,11.4791
32.7625,0.9249,6.3153,37.4468,4.0414,18.509
1.6516,31.9155,30.5464,10.9443,9.1223,15.8199
40.1424,1.2883,54.7043,1.2883,1.2883,1.2883
53.8045,1.4194,1.4194,40.2353,1.7018,1.4194
7.8632,8.9997,38.2262,1.3307,25.7977,17.7826
6.4821,31.4535,27.8588,25.6752,7.7997,0.7306
1.1985,1.1985,1.1985,50.0427,45.1631,1.1985
4.4116,33.2716,2.9765,53.3874,2.9765,2.9765
13.8855,31.401,0.7964,0.7964,21.1326,31.9881
41.864,23.2981,20.0147,1.0865,1.0865,12.6503
50.7435,2.2174,40.387,2.2174,2.2174,2.2174
19.7258,32.4473,0.7047,20.3237,26.0939,0.7047
0.7928,0.7928,0.7928,22.2136,39.0523,36.3558
20.5342,29.7947,3.6738,40.6524,0.9147,4.4302
0.7793,18.4393,32.5025,15.5429,20.6332,12.1028
11.8898,19.9023,21.036,9.1413,20.1239,17.9067
5.1089,26.5161,15.6557,23.0292,0.7046,28.9855
0.7676,31.1614,30.1169,21.931,0.7676,15.2555
18.6766,12.6075,21.1225,16.1277,12.9871,18.4786
4.4209,30.2942,4.3607,19.2556,40.7077,0.9608
14.5755,25.3091,30.0843,28.5314,0.7499,0.7499
0.9572,25.9369,34.2621,0.9572,24.0148,13.8717
20.5486,10.2578,31.1545,23.1176,13.9919,0.9296
19.5497,1.0049,44.9188,1.0049,4.2739,29.2477
2.0796,2.821,32.1913,1.0692,37.3902,24.4487
0.7761,21.506,32.4345,12.4961,0.7761,32.011
20.499,0.7884,15.2102,3.7987,30.399,29.3048
23.8138,4.6242,27.7623,28.2352,14.8978,0.6666
30.9869,21.2334,0.654,8.4471,31.6917,6.9869
5.1024,19.7773,44.5661,1.0934,11.8572,17.6036
1.643,80.2325,1.643,1.643,13.1957,1.643
26.9507,6.0284,9.0762,16.8218,13.1479,27.9751
35.7844,0.8252,14.6268,13.8801,3.715,31.1685
23.0445,19.7443,0.85,39.5374,0.85,15.9738
20.508,0.6374,23.0282,30.2208,21.4932,4.1124
25.2534,6.2875,27.0553,22.0708,5.4937,13.8394
26.2589,8.8262,12.3724,49.6164,1.463,1.463
1.616,31.3091,1.616,36.9672,15.7425,12.7492
1.9085,19.8201,21.9352,9.7547,23.8032,22.7783
24.7686,14.1813,28.3359,22.0389,0.6941,9.9812
1.3964,17.7518,27.9197,24.3241,25.5619,3.0461
31.9403,0.7317,31.5461,0.7317,34.3186,0.7317
25.2118,18.8118,7.7888,0.8708,22.227,25.0898
28.4712,19.7712,29.7102,0.5977,20.852,0.5977
1.3468,1.3468,41.1472,38.215,16.5974,1.3468
5.7832,22.2441,1.366,1.366,66.357,2.8839
10.3132,0.8224,33.7099,39.7905,1.765,13.5989
21.3876,21.8305,0.8095,35.2112,19.9516,0.8095
24.6509,14.9135,13.3999,14.8616,6.0146,26.1594
42.4207,1.0307,1.0307,17.5756,19.549,18.3932
7.5061,23.5345,0.8312,6.3924,25.683,36.0527
3.8865,1.0418,50.1524,41.8808,1.5515,1.487
0.7443,15.5423,0.7443,34.1349,22.8401,25.994
22.2166,0.6157,25.205,26.7617,1.7619,23.4392
2.1624,60.927,30.4232,2.1624,2.1624,2.1624
12.7357,24.5168,17.9208,42.7453,1.0407,1.0407
40.7128,6.2107,0.9345,18.6731,0.9345,32.5345
0.8426,41.4376,29.6126,11.9093,0.8426,15.3554
10.8734,0.9868,18.8539,17.2344,26.478,25.5733
19.3469,0.6841,29.5243,24.8668,0.6841,24.8939
32.0622,35.0732,0.8319,14.8899,10.3888,6.7541
17.0435,17.2747,22.097,12.8866,18.6545,12.0438
43.7999,6.929,22.9271,17.9211,7.5208,0.9022
1.6133,25.0581,40.4564,28.1645,1.6133,3.0944
32.9227,20.2932,17.4093,0.7496,11.8639,16.7614
0.986,43.8273,0.986,0.986,15.3575,37.8572
0.8365,0.8365,38.0989,0.8365,24.1858,35.2058
0.8674,31.2834,12.1196,26.2984,28.5637,0.8674
1.7021,1.7021,1.7021,57.7485,14.653,22.4921
0.8061,0.8061,0.8061,34.5365,32.4995,30.5455
25.8087,0.559,26.3116,26.4141,0.559,20.3476
16.2112,27.9601,21.4746,12.5464,20.9383,0.8693
2.2251,77.2921,2.2251,2.2251,13.8073,2.2251
1.6864,1.6864,33.7285,1.6864,59.5261,1.6864
48.5737,4.387,8.3511,20.2111,9.697,8.78
0.6604,4.7127,20.4008,18.8407,32.5777,22.8077
21.8459,28.2657,5.5805,3.4049,0.8806,40.0224
33.3951,23.8438,33.2806,1.1391,7.63,0.7114
23.5823,0.5844,22.7592,22.2305,9.0667,21.777
20.953,11.434,13.2574,23.7445,21.4453,9.1657
31.5137,13.377,0.9674,22.3689,30.8054,0.9674
0.6462,18.9333,7.2273,21.4768,31.8895,19.827
20.9537,2.9269,19.7391,20.3768,22.5749,13.4285
22.9534,6.1095,14.7322,19.2242,23.5012,13.4794
18.4269,0.8189,11.3872,16.0583,28.1206,25.188
5.7344,54.1188,1.269,3.1173,22.9205,12.84
31.6335,0.7967,10.2003,2.5995,32.0435,22.7265
1.307,27.8899,1.307,12.3849,55.8043,1.307
7.8351,6.337,43.3891,36.4769,0.9606,5.0013
27.3976,24.091,30.7603,0.9008,15.9495,0.9008
9.0367,37.4497,0.8284,36.4957,15.3612,0.8284
0.5148,23.7329,9.4124,24.897,21.7697,19.6732
17.6307,0.9261,41.3784,0.9261,0.9261,38.2125
1.1509,31.6601,1.1509,18.1361,22.1743,25.7279
1.4837,27.1604,1.4837,66.9047,1.4837,1.4837
31.9426,0.8531,41.6229,1.9627,0.8531,22.7656
1.0646,51.2165,15.7667,16.6082,14.2794,1.0646
27.1769,18.9983,6.6725,5.5516,27.5021,14.0986
2.6328,9.693,2.6328,43.5901,2.6328,38.8184
5.9044,24.1262,13.8076,23.8291,10.6595,21.6731
43.7008,15.1704,3.5602,0.9813,0.9813,35.606
5.9477,0.9574,31.1461,31.4033,0.9574,29.588
30.0626,0.6572,23.4392,17.7644,8.2544,19.8222
7.3026,17.5614,2.4505,0.7641,37.7912,34.1301
3.1737,1.3814,33.0123,59.6125,1.4387,1.3814
18.6151,19.6388,11.0002,8.9383,19.7583,22.0492
4.7006,31.0974,6.4713,34.4655,0.7854,22.4799
29.156,3.6493,25.3916,10.9244,30.0732,0.8055
7.7986,18.4153,19.2689,23.0149,19.4373,12.0651
10.6699,32.4403,0.7361,21.264,30.2496,4.64
6.2809,15.479,0.6299,19.1641,28.1727,30.2735
13.4101,20.1041,25.332,19.4407,1.3307,20.3824
23.7866,2.7078,1.3607,58.3841,1.8539,11.9068
39.7733,1.3054,1.3054,1.3054,55.0049,1.3054
0.8777,6.3075,18.0578,10.5693,35.6643,28.5235
13.6073,0.6174,25.8613,28.8024,0.6174,30.4942
20.3406,13.2144,4.8617,26.78,10.3144,24.4889
15.2554,12.2989,43.8007,26.7976,0.9237,0.9237
68.5119,6.2976,6.2976,6.2976,6.2976,6.2976
26.5467,17.9679,0.5771,22.7878,15.0518,17.0686
2.8703,2.8703,54.2532,2.8703,14.2671,22.8689
0.946,44.4796,15.3985,0.946,16.3897,21.8402
19.4901,14.99,11.1865,19.3891,15.9575,18.9868
0.696,19.7899,26.3667,20.0723,10.4967,22.5784
15.1079,18.0003,11.8352,22.29,18.4508,14.3158
28.0282,0.7771,32.8958,31.2405,6.2812,0.7771
13.9049,25.783,15.1347,32.1302,0.7131,12.334
57.4347,30.6014,1.294,1.294,5.5781,3.7979
1.263,13.1428,11.0461,31.6511,41.6339,1.263
10.3653,29.4706,9.0905,23.0286,0.6816,27.3635
20.7481,20.5173,0.4337,21.252,20.3057,16.7431
16.1873,14.7688,41.7182,24.1536,1.586,1.586
28.7271,27.5534,2.4092,24.0589,9.944,7.3075
33.8005,25.9184,24.5413,12.8875,0.8414,2.011
43.3745,8.4462,37.6653,4.3778,5.2521,0.8842
25.8288,10.6605,17.179,16.8917,18.1272,11.3128
44.6323,5.3328,0.9919,15.2154,17.1271,16.7004
25.2683,13.1142,25.6345,31.8025,0.8362,3.3443
1.2173,1.2173,19.3849,57.955,1.2173,19.0081
22.1069,0.7298,23.0671,36.1139,4.3318,13.6506
1.1181,37.3364,12.7641,31.3784,1.1181,16.2849
1.5561,18.6885,1.5561,42.1935,1.5561,34.4498
1.4532,1.4532,53.9921,11.401,30.2474,1.4532
11.3288,5.3175,1.0571,39.3305,26.7171,16.249
4.2552,36.1329,0.7413,34.2517,23.8776,0.7413
22.4401,23.409,0.632,27.357,7.7352,18.4269
13.8542,34.9449,12.7913,14.1242,23.4769,0.8085
20.0592,17.2447,20.983,21.8994,19.2816,0.5322
24.7486,17.2527,0.5937,0.5937,28.7289,28.0824
1.7918,69.6459,6.8419,1.7918,18.1369,1.7918
21.3269,15.2163,29.5584,1.1369,31.6246,1.1369
11.3851,2.455,34.8866,17.8717,14.96,18.4416
1.0649,30.0193,18.9572,5.6918,11.1269,33.14
4.1363,13.8098,27.3347,21.0028,22.8211,10.8953
0.7098,0.7098,33.872,33.2751,0.7098,30.7234
32.813,24.575,9.6339,2.1029,30.0952,0.7801
28.8468,25.7273,0.6686,14.8027,17.2103,12.7443
16.6139,23.6118,20.2052,8.5489,7.4716,23.5487
28.3037,2.4593,2.4593,30.247,34.0712,2.4593
0.9336,20.928,5.8632,15.0184,43.0523,14.2044
26.3544,22.3708,26.213,7.2275,0.5372,17.2972
22.8705,3.2907,4.1867,40.4318,0.8705,28.3498
0.9584,21.3686,32.7003,0.9584,37.9266,6.0877
36.0796,0.8327,0.8327,0.8327,23.4105,38.0116
31.5253,1.3789,20.8637,1.0438,44.1446,1.0438
2.0485,13.2757,13.8293,31.6767,17.2784,21.8913
20.5602,24.624,21.9399,4.5666,0.626,27.6834
42.3814,1.2262,5.9803,1.2262,24.3265,24.8594
3.1605,39.099,2.6058,43.6999,0.9999,10.4348
19.0178,7.7067,30.3391,0.82,17.9679,24.1486
45.7711,1.0488,1.0488,15.5268,29.2141,7.3905
20.7836,5.6574,38.4846,33.2676,0.9034,0.9034
10.3746,17.6965,35.4599,34.8573,0.8059,0.8059
10.7575,9.2683,22.3811,15.1615,21.0622,21.3693
17.6748,19.9129,0.996,44.0379,15.7768,1.6017
0.8762,0.8762,29.9665,30.503,0.8762,36.9018
39.653,0.8327,26.1535,1.2058,0.8327,31.3223
14.4651,1.2467,52.8343,25.6767,4.5304,1.2467
21.6733,1.1561,19.67,19.8455,36.4988,1.1561
56.7184,1.253,8.9374,11.0984,8.3154,13.6774
28.8598,23.8194,15.6136,26.0784,0.6366,4.9922
31.6039,22.2229,24.2323,0.6909,20.5592,0.6909
15.9234,37.8179,7.4787,2.3434,22.0803,14.3563
22.6792,29.1751,15.9758,0.6184,0.8408,30.7106
13.4439,24.1628,31.9454,6.1139,23.5998,0.7342
1.2921,3.4132,1.2921,4.9419,30.568,58.4925
51.5041,1.6813,11.7985,31.6534,1.6813,1.6813
8.0568,1.3338,57.4548,1.3338,30.4869,1.3338
0.9781,42.4771,15.7622,34.2369,0.8802,5.6655
23.0369,34.2847,0.8092,25.4607,0.8092,15.5993
25.1124,2.1867,65.3019,2.0777,3.2435,2.0777
22.108,14.2166,22.5967,0.528,15.0033,25.5474
7.2125,27.0738,25.3912,8.8035,0.6593,30.8597
14.3297,24.0152,7.4941,2.0383,24.8746,27.2481
