W,Ta,Mo,Nb,Zr,Ti
18.0428,24.0957,6.6974,17.2307,12.7845,21.149
16.419,26.8822,11.2121,21.6875,6.3936,17.4055
6.4341,29.0305,5.7921,27.1595,18.5705,13.0131
16.3816,24.1716,21.4135,11.6208,19.7676,6.6449
2.3435,16.7552,18.8047,5.9417,21.5577,34.5973
14.5851,27.3191,26.716,24.5434,5.8069,1.0296
0.1555,32.115,14.8896,6.2259,20.1058,26.5082
6.4855,20.8198,14.2837,5.0713,25.3848,27.9548
16.8928,31.8682,0.8701,11.2609,18.7869,20.3211
5.3013,30.3771,2.325,14.5997,37.725,9.6719
21.9044,25.5634,9.6382,12.0,15.9501,14.944
19.5297,19.0085,19.1632,17.0536,4.51,20.7351
21.7767,18.9291,5.4835,9.8945,19.4238,24.4924
17.002,19.0779,5.8185,5.0311,26.5862,26.4843
25.5538,24.6888,5.9082,25.8505,15.0937,2.9051
3.8682,23.3306,29.5039,24.4017,18.8328,0.0628
16.936,32.4872,6.0839,10.1986,8.9827,25.3116
28.2917,27.9325,8.9544,6.5047,15.7417,12.575
22.7337,14.2454,10.5664,20.9883,14.7332,16.733
33.1879,24.0365,10.4154,19.0903,5.3695,7.9004
25.1881,9.3573,16.58,3.302,26.052,19.5206
18.4716,3.3168,13.2399,18.9881,24.7348,21.2488
7.5062,7.8279,5.8069,31.3563,16.6498,30.853
24.9077,22.975,14.0944,2.8752,26.5994,8.5483
19.8661,14.4301,15.6121,26.0433,9.0835,14.9649
8.0186,21.6132,12.0304,13.9985,38.5306,5.8087
20.2457,10.6207,22.7466,24.1191,4.7079,17.5601
16.368,4.9885,29.1391,24.2073,2.7873,22.5098
22.706,15.3327,22.6689,10.6941,20.1052,8.4931
19.7763,7.5554,0.2454,22.3205,24.3606,25.7418
5.8029,18.529,20.8034,19.7983,21.827,13.2394
16.9179,18.0409,15.2607,15.1495,21.3944,13.2366
14.1674,30.1206,9.7828,12.5179,5.8936,27.5176
23.1682,4.2048,12.7724,7.0582,27.5406,25.2558
8.1085,13.3557,23.8868,14.502,25.7999,14.3471
28.5703,36.1627,21.6804,8.8836,0.1755,4.5274
11.6397,20.0783,13.6297,12.7444,20.5524,21.3554
18.1212,20.9052,21.4965,6.876,21.9167,10.6844
26.6655,20.6591,15.0369,22.0396,14.0146,1.5843
16.8692,22.3198,24.9612,13.5848,20.4525,1.8127
43.3836,13.6568,14.8742,21.4741,0.1379,6.4735
0.0187,23.0908,15.4923,24.9486,17.8223,18.6274
26.3479,19.0623,6.0815,21.8998,25.0127,1.5959
15.2907,3.6571,27.3794,4.845,26.6478,22.18
10.6949,20.2713,5.3297,24.964,13.7598,24.9804
34.9031,8.0048,4.5638,1.3723,18.8063,32.3497
13.1891,12.6131,18.7198,20.8375,22.4821,12.1584
40.1003,19.6539,2.4127,0.6241,9.3298,27.8792
33.0841,4.2192,27.0405,1.952,31.4321,2.2722
1.4754,28.423,16.4311,3.9659,36.1701,13.5345
13.1161,16.7149,18.2965,26.917,21.7993,3.1562
10.5028,16.5101,21.0476,7.1258,23.1937,21.6201
7.5267,2.0628,14.8415,23.8639,31.1164,20.5886
14.6062,19.9707,24.919,7.4338,16.1555,16.9149
19.4423,0.4458,31.1018,11.0775,15.0648,22.8678
14.2623,15.6109,25.3899,26.4931,1.3828,16.861
7.6826,11.4726,37.8848,7.7521,12.2912,22.9166
9.0881,4.2005,33.5486,38.5834,6.2463,8.3331
18.8847,21.6869,12.7996,25.346,3.4434,17.8394
15.2359,16.0543,2.8227,26.2954,35.6709,3.9208
23.228,20.6848,6.8275,6.448,16.9207,25.891
11.5496,13.0885,18.5787,19.7898,20.1346,16.8588
29.672,30.0805,3.0428,11.6143,11.9747,13.6158
8.7766,15.6557,5.2399,23.3648,30.732,16.2311
11.3013,34.0733,7.6222,22.5934,19.1311,5.2787
35.9738,14.5599,11.1686,11.831,0.4894,25.9773
12.2814,15.8373,9.3063,19.1885,20.6478,22.7387
1.6722,29.6813,25.4427,3.1784,14.7828,25.2426
1.7044,13.2378,18.9627,20.0698,21.4478,24.5775
14.965,7.9267,0.6351,37.9443,1.4735,37.0553
12.0827,25.0076,2.3315,45.8979,11.6414,3.039
23.3223,14.9327,32.1786,14.6894,10.5893,4.2876
13.2223,7.3101,22.5074,22.3647,16.2983,18.2971
18.7868,23.0291,20.9891,18.8323,6.1663,12.1963
2.2668,15.0973,16.0287,15.9677,28.381,22.2586
9.17,57.565,3.0643,0.2539,17.4178,12.529
19.1123,7.6952,24.4276,14.5214,6.3901,27.8534
19.8521,37.351,2.6521,18.9643,20.3058,0.8746
6.6819,3.3856,19.3133,21.7093,23.5781,25.3318
11.2835,15.5984,32.609,6.7907,33.6248,0.0937
6.6996,20.0968,28.1923,12.1312,16.2036,16.6765
32.0049,9.5329,5.5798,16.0231,30.805,6.0543
9.3459,25.0092,30.5098,0.5008,6.4205,28.2138
31.013,12.008,5.5553,37.1682,2.9953,11.2602
14.3245,43.6011,0.2025,20.5492,19.9459,1.3768
16.5921,30.3142,29.661,9.1807,3.7581,10.4939
25.9977,4.7964,14.6538,26.2561,18.6134,9.6826
18.7202,12.699,15.5937,18.3407,16.5074,18.139
2.3562,15.6575,4.7177,29.2274,25.3014,22.7398
14.0018,9.41,24.715,21.8735,28.1184,1.8813
20.5645,16.3712,16.0442,14.3769,16.3077,16.3355
17.9305,9.0415,24.8115,17.0125,16.3233,14.8807
5.6906,30.7913,2.0703,9.8162,25.8527,25.7789
6.8517,26.529,17.034,6.5574,32.6358,10.392
22.1222,18.6745,7.7084,9.1953,20.9335,21.366
27.1325,3.473,0.7055,16.6569,21.6136,30.4185
25.9379,17.1057,29.9626,1.0683,13.2206,12.7049
11.2406,25.8337,19.7408,26.046,2.3477,14.7912
13.2369,26.8006,21.9754,2.7325,26.3211,8.9335
8.2925,0.633,33.6796,20.0405,20.1417,17.2129
12.2366,2.6562,2.3279,31.3084,6.9233,44.5476
22.591,17.0335,19.3232,24.7172,6.6678,9.6672
22.2887,21.68,22.1359,11.4315,7.2277,15.2363
7.5793,32.6159,2.2158,15.9261,35.4493,6.2137
17.909,21.2922,23.3037,4.8544,18.9272,13.7135
6.3112,23.6656,4.127,19.3937,24.0323,22.4703
11.2239,37.9296,4.9869,0.9375,32.488,12.434
27.9505,17.4086,5.4778,8.2323,14.6994,26.2314
25.5616,20.4873,21.9919,0.3386,17.4008,14.2198
6.7568,8.4844,27.9855,16.1998,21.4212,19.1523
20.6989,25.6392,22.9458,10.574,1.7592,18.3828
10.2619,4.6934,14.9716,34.2072,35.1522,0.7137
16.9178,24.4296,4.0045,19.6803,27.1853,7.7824
2.0336,30.808,7.5193,3.1238,32.6092,23.906
18.7642,15.2122,21.595,15.2429,16.8475,12.3383
22.3106,9.7572,6.1336,25.0501,30.3368,6.4117
13.7204,0.6645,22.3221,5.5655,24.1917,33.5358
24.5031,42.1395,2.3442,4.2957,5.2567,21.4607
21.3345,25.4283,22.0039,13.1916,6.6968,11.3448
4.312,24.7635,8.4943,28.0826,20.1127,14.2348
42.2502,17.151,7.928,14.0213,8.7409,9.9086
21.0567,20.7922,14.5918,16.0796,20.4593,7.0204
25.7999,4.0911,10.6895,14.018,26.7482,18.6532
52.22,24.012,6.3786,4.6962,9.554,3.1392
2.059,27.2176,15.1158,21.7436,27.9642,5.8998
15.2113,0.246,28.5349,21.5315,28.3216,6.1547
18.6602,19.5722,4.7246,24.0062,10.3818,22.6551
13.6857,22.0321,6.214,18.0594,20.1644,19.8443
23.626,15.9674,20.4727,7.3221,13.4695,19.1423
9.0489,30.9368,6.3122,5.2125,22.962,25.5277
11.0934,12.9695,23.0451,17.7246,21.8439,13.3234
17.1851,20.7053,24.3727,13.1525,9.4396,15.1448
23.9847,18.9143,4.0039,24.2238,13.8261,15.0472
5.7189,30.1827,13.0603,19.4438,28.169,3.4253
13.8462,17.9012,21.1143,19.5212,15.6449,11.9721
2.1291,17.0823,5.7442,25.9801,11.5448,37.5195
24.4715,6.6279,11.7942,0.3551,20.1921,36.5592
27.1192,27.6746,21.6259,8.9374,5.8423,8.8005
17.3729,24.8737,20.6208,2.2289,10.5634,24.3402
11.9142,0.3471,24.7723,27.2071,17.9892,17.7701
14.9268,25.7195,22.1515,9.2042,9.519,18.479
13.2303,14.7421,9.6956,7.1992,28.578,26.5548
24.1779,12.772,21.4419,15.2055,2.0516,24.351
18.6802,4.8681,13.129,3.5192,29.6157,30.1878
24.32,0.5395,8.1037,25.6655,11.4026,29.9688
18.9477,12.7722,21.8808,4.5735,14.9282,26.8977
2.2165,14.6128,20.6565,33.0502,0.3434,29.1206
5.6165,9.9616,0.3386,34.2397,24.1279,25.7156
0.6415,21.3527,31.408,11.9583,6.7318,27.9076
9.5501,31.8068,28.9098,7.6607,5.6125,16.4602
0.0966,20.002,18.4644,26.1795,9.0636,26.194
16.302,19.7001,20.921,2.7411,17.4858,22.85
9.3299,12.9008,15.4665,21.3938,3.3072,37.6018
24.4924,9.0695,22.5487,4.7922,17.2578,21.8394
22.3664,16.5362,24.9752,23.5739,3.0434,9.5049
11.3106,10.5418,3.1612,31.8917,13.292,29.8027
8.0632,21.2235,9.8539,12.2654,21.3794,27.2146
25.1113,9.7644,19.386,17.9175,3.0117,24.8091
23.5837,14.9689,19.818,14.3201,26.7946,0.5149
20.1644,6.1526,27.6544,3.7465,29.7839,12.4981
2.794,26.6704,26.0973,29.0709,6.8126,8.5548
8.763,22.743,15.7894,23.2142,24.2294,5.261
22.443,26.325,2.8897,21.5075,25.9434,0.8914
17.1099,21.099,15.322,0.5448,12.1431,33.7811
5.4302,16.2769,25.1142,21.838,2.5449,28.7959
2.3215,22.3835,17.2764,3.3371,27.3296,27.352
20.2963,23.5177,23.3396,4.5811,22.5232,5.742
11.7759,13.3056,4.933,27.7825,20.4999,21.7032
0.0495,26.8175,9.9088,25.6157,18.4598,19.1486
19.9923,10.7309,9.6847,14.1283,14.2879,31.1759
23.413,18.8902,0.2992,12.1908,19.9651,25.2417
14.1771,17.9059,34.3744,15.8349,16.7911,0.9166
22.3936,14.7038,17.3281,24.236,20.6049,0.7337
27.9519,19.5049,21.4177,13.5387,12.0299,5.557
12.7348,21.8606,20.8511,14.2412,15.9055,14.4068
25.4137,2.2047,16.5465,28.725,20.1366,6.9735
18.2362,25.1853,26.3818,21.941,4.1072,4.1485
28.9036,23.9502,13.9361,3.6574,0.7911,28.7617
2.1255,9.2079,39.0809,26.705,20.5316,2.3489
15.6673,24.9078,12.1346,36.1076,7.9553,3.2274
19.1414,21.9382,13.2036,17.1694,21.8427,6.7048
11.7134,17.5876,26.0948,33.1084,9.3634,2.1324
22.8638,23.6027,16.2721,5.91,23.4977,7.8537
10.8034,13.5453,14.536,31.8449,10.3653,18.9051
15.7694,0.4569,19.6796,16.5406,23.1579,24.3955
20.272,21.7972,10.6993,13.7323,20.4028,13.0964
26.2955,7.5732,24.9451,7.083,26.0121,8.0912
20.1199,22.5776,22.1854,9.6565,4.3291,21.1315
6.4636,27.543,21.077,2.1477,25.607,17.1616
12.0755,14.7161,21.0181,16.1823,8.1903,27.8177
27.0743,19.2078,17.0965,27.9846,5.0009,3.6359
27.5892,8.1297,17.3847,21.6958,19.3845,5.8161
20.0046,21.4995,14.5218,18.7871,17.6588,7.5282
19.0479,16.6943,39.8874,19.6429,2.6783,2.0492
20.2816,17.1966,10.7025,34.4767,16.2368,1.1058
22.2916,20.8281,17.9225,9.8766,7.4017,21.6795
11.5436,13.4753,23.7182,24.8254,16.9566,9.481
0.0622,22.1319,23.0564,26.3018,23.0383,5.4093
33.3409,11.2658,12.5565,20.6646,7.5348,14.6374
21.2009,3.7656,28.8116,27.5049,18.3888,0.3282
12.6694,20.0815,8.2575,15.2258,21.4341,22.3317
12.1555,15.2202,14.2937,25.3359,10.9801,22.0145
30.0383,25.8917,11.3089,10.1669,3.1773,19.4169
8.8442,8.6459,7.8623,26.4487,32.2816,15.9174
20.572,20.8158,18.9723,6.0462,22.9502,10.6435
24.0495,9.6724,0.6808,14.138,26.7569,24.7024
14.1343,22.0417,29.6218,27.5828,3.9536,2.6657
33.0857,11.4933,3.1759,22.7997,10.4035,19.0419
5.1755,27.7201,7.8169,17.9227,14.2968,27.068
22.953,22.3714,8.3043,2.7496,43.079,0.5427
6.059,10.976,7.5835,41.2631,23.5244,10.5939
32.6171,18.8491,4.6091,20.7658,15.2736,7.8853
24.308,8.0743,25.1458,22.9314,5.8209,13.7195
12.3225,14.6143,14.0919,24.7906,12.5527,21.6279
38.2708,0.8278,17.8318,17.5297,3.1567,22.3831
13.378,22.809,3.8712,3.2094,29.8771,26.8552
42.6895,7.3817,1.9626,19.9924,25.3647,2.6091
11.9859,19.0599,22.4286,24.5065,19.5317,2.4874
25.8011,10.2127,24.902,23.8123,12.1869,3.085
21.408,22.4759,0.216,23.6355,14.8916,17.373
8.5872,0.1366,18.0562,32.8338,11.8902,28.4961
9.4657,36.1797,7.2382,23.6906,21.6762,1.7496
10.5751,18.8336,11.4486,27.9256,27.886,3.331
1.056,15.3672,14.0573,41.8308,6.476,21.2127
2.2184,25.1184,1.4486,23.501,26.7835,20.9301
20.8087,17.8586,22.1148,12.1268,7.3397,19.7514
29.1795,13.1072,4.7796,12.829,26.2377,13.867
23.5225,7.8565,21.1409,11.6598,19.6591,16.1611
7.3537,18.5479,14.4167,24.3428,21.0286,14.3103
27.9542,35.7827,9.5424,4.0488,14.3994,8.2726
19.2127,26.3528,23.012,7.5182,12.7718,11.1325
16.9424,37.7692,35.3179,1.6955,1.1939,7.0812
28.1116,14.8585,30.2531,20.7061,5.472,0.5989
14.3678,14.5449,25.7979,4.0516,23.1761,18.0618
24.7744,20.0329,15.8554,13.4928,22.4214,3.4231
19.1996,34.1981,33.5183,0.9641,9.3238,2.7961
11.4032,30.5512,33.1348,13.1955,5.4531,6.2623
22.5601,35.6451,14.4005,21.6142,3.8345,1.9456
6.049,20.3288,28.1807,5.7054,19.765,19.971
16.9144,5.3734,24.6134,15.5198,29.5708,8.0082
19.6614,21.5403,4.3096,21.8835,19.7262,12.879
24.9124,10.0431,42.8357,3.3422,1.195,17.6716
31.5878,12.702,5.8287,30.1639,0.3111,19.4065
11.6363,10.059,32.7105,14.7297,5.2509,25.6136
11.9357,21.834,5.3866,15.1417,23.3693,22.3328
24.5015,8.386,7.0253,15.0368,21.7095,23.3408
7.6244,11.032,11.2762,26.4029,14.8443,28.8202
21.2361,7.3834,22.9656,21.3711,8.4871,18.5567
2.3641,16.3229,0.9505,21.9144,43.1028,15.3454
30.6501,16.9822,23.0333,7.7886,19.1397,2.4061
13.8254,18.2011,18.3161,20.4694,7.8792,21.3088
7.5089,12.8891,3.7205,25.7707,2.1174,47.9935
16.7043,14.0722,30.4231,13.0425,7.1006,18.6573
28.2536,27.117,10.4903,4.5429,29.0257,0.5704
26.6343,17.018,20.947,16.183,4.3741,14.8435
18.6482,4.2772,32.5127,25.617,10.4517,8.4931
14.6266,10.3173,12.4963,30.2742,15.43,16.8556
12.7285,3.3435,32.8041,41.2861,3.9456,5.8924
14.9863,21.2591,20.2052,3.9328,26.0171,13.5994
31.3198,19.4372,13.1159,11.9687,3.1737,20.9847
6.6038,21.4244,19.1327,16.6115,20.7396,15.488
18.9771,22.2663,11.585,1.06,17.9979,28.1137
39.1102,21.679,27.0593,6.8556,1.442,3.8539
7.5315,26.4389,10.3166,13.0214,31.6447,11.0468
18.6284,18.8499,16.2233,7.2624,7.3737,31.6623
20.1616,8.2,16.4646,22.4834,16.4728,16.2176
21.7782,10.8879,14.493,22.6827,21.2485,8.9097
19.9225,21.9218,0.5126,5.8802,33.4055,18.3574
33.9435,1.9191,11.1881,19.9887,23.4388,9.5217
20.1349,27.8145,3.7607,10.9754,12.0971,25.2174
7.68,23.2124,5.5918,38.9969,13.9777,10.5412
23.1033,12.7139,34.7855,3.9578,18.1953,7.2442
22.6923,24.2775,23.0084,15.4659,14.5449,0.011
30.3649,10.9626,30.8298,20.2004,6.3669,1.2754
20.7784,20.8625,4.0919,33.1965,8.9414,12.1292
22.2986,28.7256,20.0606,0.5569,13.8652,14.493
1.697,27.0563,6.0036,42.0223,6.1864,17.0344
19.4082,18.6806,16.696,24.012,10.1216,11.0816
26.8097,1.19,19.6138,2.1797,24.31,25.8968
21.6843,7.3814,26.6863,15.1249,20.6136,8.5095
6.5018,13.8754,28.7222,24.8433,3.4434,22.6138
1.3783,11.4057,11.7674,13.6478,37.3198,24.4809
16.5723,6.5003,3.1543,22.0022,30.7266,21.0442
19.4652,15.083,14.4888,10.4513,20.948,19.5636
19.7855,21.8109,9.0755,24.3969,1.1775,23.7536
20.0032,21.1856,1.2743,9.0775,24.5906,23.8688
16.2389,10.2557,16.9474,23.2209,25.4753,7.8618
21.3015,49.4329,9.659,6.4833,4.4616,8.6617
13.1365,26.2316,27.5667,7.0742,0.5919,25.3992
11.8391,23.8517,9.4846,7.4588,31.8888,15.477
7.9387,26.0268,15.2006,8.1501,3.2588,39.425
16.6587,6.3242,25.2017,24.7334,11.193,15.889
6.2091,9.0017,22.1776,20.8983,35.9837,5.7296
31.1075,3.3506,4.6092,29.2056,17.3683,14.3589
44.011,14.8087,18.0671,1.5319,3.6812,17.9002
1.4963,33.6602,38.5262,8.3943,9.261,8.6622
2.0363,19.5154,25.0244,29.2918,16.2048,7.9272
30.3378,4.9011,2.1424,18.1931,21.7379,22.6877
11.6353,21.6463,11.879,22.6398,20.7137,11.486
5.4435,13.3208,19.2603,10.0327,22.0242,29.9186
26.5058,29.7271,21.8668,18.0354,0.239,3.6259
5.37,24.0368,29.6378,21.7893,12.8443,6.3218
11.2789,41.2986,6.0917,3.5851,2.1279,35.6178
5.8679,32.3674,19.61,3.3157,0.196,38.643
5.774,9.1931,44.3029,9.3214,28.5133,2.8954
35.5614,6.4389,0.2376,31.7802,2.3357,23.6461
15.3546,16.4436,4.5006,17.3225,25.8986,20.4802
16.1203,31.3253,13.2146,5.8918,14.4927,18.9553
17.0544,18.7535,22.7158,9.9683,9.5484,21.9596
24.6114,23.0587,5.4689,14.2003,16.239,16.4217
6.0889,9.5722,11.758,3.2195,39.2342,30.1273
16.3871,25.3616,2.0015,6.1312,41.8075,8.311
18.7625,7.3789,24.9572,18.3419,4.523,26.0365
16.8264,14.7003,17.7304,15.5187,16.165,19.0592
3.8217,28.0231,5.4644,21.0171,19.5176,22.156
25.9474,10.2598,24.9779,9.7835,20.5022,8.5292
10.7764,4.6948,31.6688,32.2896,5.1862,15.3842
16.6646,3.3426,23.3391,27.751,0.9004,28.0024
16.9619,22.4866,5.3557,9.2012,21.9937,24.0009
26.0267,24.9444,6.6431,13.7243,4.7348,23.9268
10.8332,11.2108,19.9056,23.7978,21.3722,12.8804
10.2321,14.7793,37.2832,10.6681,23.628,3.4093
24.4429,3.03,23.8806,15.2073,16.865,16.5742
3.4663,12.6508,23.824,28.0712,27.6747,4.3129
15.8434,19.8117,29.3856,1.3746,17.9855,15.5993
11.1375,25.772,20.8864,7.816,25.7727,8.6153
3.5074,16.8953,23.9525,12.4805,19.1643,23.9999
20.6158,26.0251,27.3621,10.6524,5.8994,9.4451
15.2621,1.9391,25.3355,17.1724,17.7643,22.5265
23.1476,17.0821,15.3094,5.8376,20.9406,17.6826
32.248,16.4932,5.8812,8.9756,25.1506,11.2515
29.9392,17.0361,14.6353,24.1311,11.0058,3.2525
33.835,10.7776,20.691,4.4649,1.2984,28.9331
11.5406,21.5652,18.2561,14.1681,21.8632,12.6068
8.6462,33.4582,29.3806,4.3187,13.8225,10.3737
13.1283,10.6928,10.4527,50.2813,5.372,10.0728
17.6981,2.1439,20.3182,15.1035,21.5261,23.2101
22.9256,0.0526,3.3326,14.5017,29.7595,29.428
27.5744,21.6201,9.3275,20.2662,7.1443,14.0676
22.9739,17.7409,0.6807,27.3971,21.0102,10.1972
1.4582,39.1739,7.6502,8.4032,6.4322,36.8823
2.234,16.6942,19.4824,34.8453,26.6014,0.1427
11.3273,23.145,8.0639,28.6953,6.5964,22.1721
5.1251,7.2177,40.3835,39.0982,3.4734,4.702
26.5153,25.3433,34.0992,6.6933,0.3824,6.9665
12.7667,17.9319,20.7096,3.4652,20.7577,24.3689
26.0306,1.9644,27.687,6.6816,1.4163,36.2202
5.246,29.4697,21.6971,34.3612,6.7813,2.4448
12.2352,0.7957,22.2306,19.8248,21.4096,23.5042
6.4942,33.3431,34.3855,4.5243,1.6761,19.5768
21.1667,25.7326,22.4372,6.4718,10.6833,13.5085
28.8152,0.0102,13.0869,10.6173,35.1561,12.3143
15.8111,9.1451,9.7055,30.6909,19.6574,14.99
9.8698,32.7083,8.7186,29.4658,6.8524,12.3852
5.5684,34.3705,5.6896,22.9705,10.2313,21.1696
1.1409,16.907,24.8195,33.0746,15.1769,8.8811
13.3701,1.672,17.5132,39.4055,0.0359,28.0033
15.6333,20.6467,3.1761,20.0054,21.9666,18.5718
29.3333,15.8816,16.4912,2.4052,10.2571,25.6316
23.0866,25.4029,16.4506,5.6224,12.4332,17.0042
13.8351,23.6739,12.9315,17.5916,10.4285,21.5394
25.6091,18.0896,5.5736,20.2273,7.7047,22.7958
12.676,43.0402,9.2681,0.4124,28.3324,6.271
5.0839,30.6289,23.9719,9.7184,25.1503,5.4467
14.2428,23.3174,4.3583,26.2224,30.5219,1.337
24.0821,0.1555,25.4832,12.9452,23.4116,13.9224
3.5374,1.8783,10.4146,22.3094,29.5917,32.2687
19.2455,4.0754,9.5706,30.6837,4.3945,32.0304
8.1453,2.2255,31.0055,24.1761,22.8935,11.554
24.3278,14.5422,2.3314,9.1599,25.2201,24.4185
15.3012,25.8655,11.6981,16.2937,16.3344,14.5071
26.782,23.1802,6.8068,21.2034,13.4381,8.5896
29.6018,16.0581,26.6585,13.2859,13.7658,0.63
2.0481,3.8023,23.6156,21.302,28.6949,20.5371
22.6421,17.2522,0.3422,16.4091,19.0371,24.3174
4.7899,5.1743,29.2237,24.1359,35.1872,1.489
31.037,9.3355,41.6883,1.2728,15.9723,0.6941
15.245,23.2745,17.6555,14.5128,17.3426,11.9695
9.2267,26.6453,2.892,23.8482,21.1357,16.2521
27.457,24.1408,4.5981,6.8546,28.5462,8.4033
18.8031,14.4489,9.4734,14.0651,17.8067,25.4028
5.766,28.9707,27.7669,15.1407,8.5591,13.7966
13.5933,10.322,17.2511,35.4444,1.3932,21.9959
0.9466,19.9328,11.5645,29.962,19.9277,17.6664
5.1451,38.0873,43.2525,4.4013,8.8074,0.3063
44.287,7.1616,0.0585,20.3274,27.3832,0.7822
10.9744,10.5624,19.1471,14.213,22.0871,23.0161
14.2318,29.4088,5.0984,24.226,16.827,10.2081
19.5288,5.7795,33.8072,31.5291,6.3953,2.9602
12.5052,17.1801,33.2621,5.8251,26.6522,4.5752
23.8194,17.8262,24.0675,12.3949,4.9592,16.9327
5.2901,22.8037,20.6146,4.5055,22.1144,24.6717
22.7827,4.8263,1.0421,41.7464,20.1884,9.4141
14.7692,20.9576,5.0694,19.6904,21.8638,17.6496
29.2408,18.5398,29.8139,0.6374,10.6955,11.0727
22.3619,28.5677,11.7569,21.4769,6.6384,9.1981
25.3544,13.3481,25.1438,6.1622,21.0747,8.9167
21.8714,21.9396,24.7496,4.2048,20.9707,6.2639
39.2958,11.3988,17.756,12.3708,9.3587,9.82
9.5228,17.0409,19.1438,21.3655,10.6576,22.2695
10.4693,1.732,21.5203,34.0532,23.6713,8.554
34.7538,21.8072,8.7308,17.6765,0.8999,16.1318
26.7756,12.279,4.9077,20.3221,29.8283,5.8873
23.8508,22.9976,6.3159,15.7333,18.7004,12.402
27.0602,4.0718,23.1695,15.0897,16.6853,13.9235
6.6776,10.0014,30.9181,32.0182,14.3822,6.0024
1.8777,8.0544,15.7938,11.8698,21.3294,41.0748
4.1632,12.4237,12.0853,20.8309,19.5078,30.9891
26.3942,7.5738,27.8172,10.7061,16.4514,11.0574
28.2229,3.2195,7.6923,29.8349,21.3166,9.7138
27.7401,0.1375,16.8107,6.6557,30.6257,18.0303
35.8703,17.0705,4.4826,19.2928,2.1002,21.1837
20.8324,1.3226,15.1423,20.0487,10.6332,32.0209
15.4215,11.2297,21.7905,10.6985,23.6412,17.2186
37.5628,9.713,23.9535,1.9287,22.1584,4.6836
23.9902,18.5726,13.2739,11.2176,6.1034,26.8423
11.0072,16.4653,17.8735,17.3714,34.2149,3.0677
11.9573,4.453,13.6108,38.8997,25.9608,5.1184
25.2375,6.7426,17.7176,15.2066,18.2373,16.8584
12.8353,29.4419,16.4946,15.4571,11.2307,14.5404
15.375,23.0966,2.1879,20.2536,19.0937,19.9931
5.5232,18.3784,4.191,26.0633,24.9396,20.9044
9.7143,30.1173,28.363,7.6334,18.2286,5.9434
23.5966,18.7359,25.8565,5.9392,16.1973,9.6745
31.1611,9.4059,8.8896,22.843,12.3298,15.3706
12.8367,8.5944,13.6927,21.4132,17.4444,26.0185
34.6788,3.4806,0.4038,10.2905,16.702,34.4443
14.9217,15.3914,29.7935,27.284,0.8003,11.8092
13.6935,12.7286,17.3692,18.4909,18.1175,19.6003
2.7356,4.222,10.2717,41.2721,30.4896,11.009
14.6327,32.9355,33.4861,7.6861,4.1352,7.1243
13.8662,22.9392,20.8003,18.5495,10.0436,13.8012
18.6319,4.6819,22.3066,20.1433,15.5081,18.7282
26.9817,20.9693,21.7065,3.0172,25.6848,1.6405
1.1914,50.3478,15.5218,14.1612,2.6064,16.1715
7.3457,5.8873,29.241,4.8302,22.416,30.2798
3.5017,11.9013,29.7389,21.7298,21.9295,11.1988
3.691,23.2901,28.4162,19.6577,13.3871,11.558
22.3735,6.9362,20.8023,5.2667,25.1023,19.519
24.6769,19.7882,6.2184,2.667,15.1031,31.5464
25.7631,11.6586,1.558,18.7221,17.6653,24.6329
10.9794,14.4327,24.7598,7.3874,19.2948,23.1459
24.1818,32.6087,5.7467,0.515,31.2372,5.7106
16.1717,22.7284,18.8327,19.9474,20.3896,1.9303
33.9829,30.2195,3.0476,16.0354,14.1892,2.5253
8.8428,9.4928,32.4679,5.8033,32.7112,10.682
8.5051,30.7635,13.3884,19.9745,5.9681,21.4004
11.5044,27.5936,18.3033,14.7313,16.7092,11.1582
0.6625,13.779,24.94,26.2819,7.4488,26.8877
4.2431,17.0038,12.1876,17.5222,16.996,32.0474
21.6765,15.9074,23.9969,1.3659,22.5748,14.4785
14.6766,10.6708,18.811,23.4461,14.8527,17.5428
24.9401,9.0249,28.2612,9.6686,19.9906,8.1146
22.7246,28.89,14.1911,11.084,9.1031,14.0071
16.6744,18.4552,21.0181,5.9382,23.1547,14.7594
25.2559,21.2375,11.885,8.4192,24.348,8.8543
16.1568,25.6406,13.5101,23.402,16.6448,4.6457
17.1917,3.7247,28.1105,23.2668,5.9764,21.73
21.0287,16.3712,13.3516,19.9201,8.5912,20.7373
22.6014,11.7721,21.9362,21.2812,7.3867,15.0225
3.6289,30.8451,6.2108,17.854,26.1352,15.326
18.5137,14.6711,23.344,22.1918,10.6736,10.6058
27.5041,9.2151,16.0006,10.5621,7.283,29.4351
30.6665,20.6499,18.1571,8.2082,17.7329,4.5853
8.9954,11.4395,12.7415,23.8028,18.8651,24.1558
35.9973,11.2794,34.5933,13.4715,0.9054,3.7531
5.2142,11.1884,16.3747,32.0636,1.0453,34.1137
24.5721,24.6475,3.761,17.6429,24.7418,4.6347
6.3545,44.3787,15.4832,9.8998,13.3976,10.4862
15.4847,16.0906,29.968,7.7874,24.5437,6.1257
5.4226,23.5952,8.7137,21.1685,20.3594,20.7406
23.7402,4.6206,30.9059,28.2657,9.5563,2.9114
14.9385,20.8641,14.4818,21.2104,18.8489,9.6563
30.3527,18.9613,22.7896,4.2681,23.4837,0.1446
8.7431,8.7412,32.8227,32.6898,0.7098,16.2935
